start,end
狂犬病,运动失调
风湿骨病,手足麻木
蕈样真菌病,淋巴结肿大
肾母细胞瘤,呼吸困难
外生殖器畸形,阴道粘连甚至闭锁
慢性胆囊炎,恶心
牙列拥挤,牙列拥挤
类癌,肠鸣
颈部囊状淋巴管瘤,颈部囊性病变
羊膜带综合征,肢体短缩畸形
原发性骨髓纤维化,消瘦
小儿充血性心力衰竭,心力衰竭
心脏神经症,食欲不振
股骨头骨折,涂锐
毛霉病,呼吸困难
上颌窦癌,鼻衄
多毛症,妊娠时出现的多毛
婴幼儿型内斜视,代超
阴吹,抑郁
生乳头汗管囊腺瘤,衣玉品
非炎性单纯性突眼,驻站医
急性酒中毒,定向力障碍
乳腺腺病,胸闷
小儿小颌畸形综合征,尖头并指
脐膨出-巨舌-巨大躯体综合征,抽搐
肠易激综合征,腹部不适
异尖线虫病,低热
子宫内膜异位症,月经骤停
颈部淋巴结转移癌,放射性疼痛
中暑痉挛,热痉挛
肘关节脱位,肘外侧夜间痛
黄色瘤,丘疹
老年人食管裂孔疝,食管反流症状
老年人睡眠障碍,仝超
荚膜组织胞浆菌病,肉芽肿
中气不足,气不摄血
小儿维生素D缺乏性手足搐搦症,碱性磷酸酶增高
原发性急性闭角型青光眼,测试
椎管内转移性肿瘤,背痛
飞扬喉,呛咳
主动脉瓣狭窄,心绞痛
男性尿道癌,尿道口出现结节...
小儿慢性良性中性粒细胞减少症,乳突炎
根尖周病,牙移位
小儿慢性硬膜下血肿,视网膜出血
小儿46-XY单纯性腺发育不全综合征,无月经来潮
尿道损伤,尿道流血
丹毒,坏死性筋膜炎
阴道壁脱垂,外阴下坠感
高血压性脑出血,颅内压增高
心绞痛,胸闷憋气
槭糖尿病,角弓反张
许莫氏结节,神经伤
异染性脑白质营养不良,脑白质脱髓鞘
小儿特发性室性心动过速,心脏扩大
尺桡骨干骨折,青枝骨折
延迟性应激反应,创伤
尘螨过敏性哮喘,发作性咳嗽
阴道黑色素瘤,阴道出血
小儿特发性室性心动过速,胸闷
转移性肝癌,难治性腹水
乏特壶腹周围癌,消瘦
中毒性高铁血红蛋白血症,意识障碍
原发性椎管内肿瘤,感觉障碍
重金属中毒性肾病,等渗尿
腹主动脉动脉瘤破裂,恶心
胰瘘,烦躁不安
慢性胃炎,胃痛
原发性小肠淋巴管扩张症,吸收不良综合征
骨膜性软骨肉瘤,髋外侧肿胀压痛
阴茎折断,瘀斑
金疮,牙关紧闭
基质性角膜炎,睫状充血
胃穿孔,恶心与呕吐
眼睑湿疹,眦部缺损或眦缺损
甲状旁腺功能减退症,吞咽困难
血稠,气喘
肛瘘,肛旁脓肿
阴虚火旺,多梦
颅内静脉血栓形成,感觉障碍
肝包虫病,脾肿大
小儿分离性焦虑症,腹痛
外阴接触性皮炎,胀痛
中枢神经细胞瘤,反应迟钝
皮肤瘙痒症,剧痒
过敏性结膜炎,迟强强
微病毒B19感染性风湿病,瘀斑
腓总神经损伤,腓肠肌强直收缩...
骨纤维异常增殖症,复视
康诺尔立克次体斑疹热,乏力
小儿淋巴细胞间质性肺炎,呼吸困难
急性乳突炎,耳痛
新生儿锁骨骨折,肩胛带和上肢疼痛
泪腺肿瘤,眼球突出
重复膀胱,尿失禁
心脏骤停与心肺脑复苏,颈动脉搏动减弱或消失
喉气囊肿,发音改变
阴虚发热,盗汗
精神病,意识障碍
胞生痰核,眼屎多
慢性萎缩性肢皮炎,囊样斑块
小儿卵巢肿瘤,腹痛
减压病,丘疹
特发性心室颤动,猝死
子宫颈残端癌,癌性输尿管狭窄
房事头疼症,恶心
跟骨骨折,脚后跟长骨刺
颅内动脉瘤,嗜睡
一氧化碳中毒,恶心
铊中毒,抑郁
小儿豹皮综合征,卵巢缺如或发育不全
小儿吉兰-巴雷综合征,腹泻
黏多糖贮积症Ⅴ型,腕管综合征
小儿尿石症,食欲不振
小儿家族性低血磷性佝偻病,低血磷
老年人代谢性酸中毒,昏迷
乳头肌功能不全,气短
成人痒疹,疱疹
小儿丙型病毒性肝炎,食欲减退
外阴佩吉特病,表皮角化
小儿豹皮综合征,气急
筋痹,膝后肿胀疼痛，...
卵巢早衰,闭经
腹膜后血肿,肠鸣
急性化脓性乳腺炎,寒战
链球菌中毒性休克综合征,腹泻
脑动静脉畸形,脑积水
输卵管狭窄,输卵管粘连
疱疹,发热伴关节肿痛
便秘,津亏血燥
代谢性酸中毒,酮症酸中毒
神经性皮炎,丘疹
小儿右室双出口,收缩期杂音
肌萎缩侧索硬化症,驻站医
慢性胆囊炎,胆绞痛
小儿胃结块症,消化不良
宫颈癌,鳞状细胞化生
肠瘘,腹胀
前置血管,胎膜破裂
小儿家族性自主神经失调综合征,腹痛
泌尿生殖系真菌病,无尿
胎肥,烦热
旅行者腹泻,病毒性腹泻
五软,舌无力且不能随...
颞骨骨折,耳漏
结核性盆腔炎,下腹坠胀
化脓性盆腔血栓静脉炎,静脉血栓
避孕后闭经综合征,乳腺胀痛
左心室恶性施万瘤,晕厥
阴茎异常勃起,排便困难
多毛症,脱发
小儿先天性肺囊肿,呼吸困难
湿疹,胸部丘疹
小儿空鞍综合征,衣玉品
睑内翻,眼睑痉挛
门静脉血栓形成,腹膜炎
镁缺乏症,烦躁不安
风疹,咽痛
老年人乳腺癌,食欲减退
彼得异常,短头畸形
小儿脑血管畸形,脑膜刺激征
传染性软疣,圆形或卵圆形丘...
结核性葡萄膜炎,肉芽肿
新生儿泌尿系统感染,面色苍白
发作性睡病,睡眠呼吸暂停
前斜角肌综合征,下垂肩
皮肤白斑,额部白斑
牙龈炎,牙龈肿胀
腹股沟直疝（疝气）,下腹部钝痛和酸胀感
小儿急性上呼吸道感染,流鼻涕
韦格纳肉芽肿性巩膜炎,眼球突出
斑疹伤寒,发热伴淋巴结肿...
老年人原发性恶性高血压引起的恶性小动脉肾,疲劳
烧伤感染,烧伤后脉搏增速
胆石性肠绞塞综合征,腹痛伴恶心、呕吐
小儿心搏呼吸骤停与心肺复苏术,昏迷
心源性休克,神志不清
小儿X-连锁无丙种球蛋白血症,脱发
盲襻综合征,抽搐
年龄相关性白内障,视力障碍
飞蚊症,眼前异常闪光，...
静脉曲张综合征,瘀斑
小舞蹈病,不自主运动
颅骨骨折,休克
黄杆菌肺炎,弛张热
急性梗阻性化脓性胆管炎,闫铁
妊娠合并肝硬化,肝掌
早期乳腺癌,乳头溢液
自然流产,下腹痛
骨神经鞘瘤,神经疼痛
小儿皱梅腹综合征,腹肌严重发育不良
遗传性高尿酸血症,下肢呈剪刀步态
小儿大动脉炎,无脉症
胃下垂,心悸
破伤风,昏迷
慢性胆管炎,腹痛
烟草依赖综合症,食欲下降
喉淀粉样变,喉痒咳嗽
有机氯杀虫剂中毒,呼吸困难
胃结核,恶心
耻骨直肠肌综合征,呻吟
老年人低钠血症,昏迷
砷中毒,恶心
四肢淋巴水肿,颈部淋巴结肿大
强碱类中毒,剧烈头痛
荚膜组织胞浆菌病,免疫力降低
肺风粉刺,丘疹
煤炭工尘肺,咯血
柯萨奇病毒感染,败血症
无机磷中毒,腹痛
抑郁症,精神创伤
老年人结肠息肉,便秘
脑胶质瘤,共济失调
流感病毒肺炎,咯血
晶状体脱位所致青光眼,视力障碍
毛滴虫病,阴道脓性分泌物
柯萨奇病毒疹,腹泻
小儿结核性胸膜炎,呼吸音减弱
三叉神经痛,抽搐
利德尔综合征,多尿
脑神经损伤,头晕
内分泌失调,脸部汗毛明显
碱性磷酸钙结晶沉积病,甲状旁腺功能亢进
咽部灼伤,结痂
青少年及小儿子宫颈癌,持续性疼痛
胸膜炎,胸口痛
失眠症,入睡困难
主动脉瓣关闭不全,颈静脉怒张
鼻疽,败血症
晕厥,疲乏
视网膜下纤维化和葡萄膜炎综合征,葡萄膜炎
高泌乳素血症,闭经
小儿遗传性共济失调,构音障碍
新生儿柯萨奇病毒B感染,呼吸困难
肠病原性大肠埃希杆菌感染,里急后重
白细胞减少症和粒细胞缺乏症,低热
甲沟炎,指甲很短
出血性疾病,淋巴结肿大
小儿再生障碍性贫血,心率增快
丙型肝炎病毒感染与肾小球肾炎,肾病综合征
获得性免疫缺陷综合征的神经系统表现,乏力
继发性化脓性腹膜炎,恶心与呕吐
原发性肝癌,腹痛
尿黑酸尿与褐黄病,尿黑酸
心脏横纹肌瘤,心脏杂音
淤积性皮炎,结痂
足穿通性损害,多汗症
乳头肌功能不全,腱索断裂
胸壁皮下气肿,捻发音
切除术后内疝,代谢性酸中毒
小儿肺炎链球菌肺炎,食欲减退
慢性咽炎,头晕
多发性硬化,口唇常无力而不能鼓气
赤痢,里急后重
眼眶神经鞘瘤,复视
霉菌性外阴炎,瘙痒
软化斑,嗜睡
羌虫病,淋巴结肿大
慢性输卵管卵巢炎,脓肿
肛窦炎,胀坠感
小儿药物性皮炎,声门水肿
羊胡疮,脓疱
胃急性扩张,昏迷
新生儿肝炎综合征,毒血症
小儿低氯性氮质血症综合征,嗜睡
眼外伤,结膜出血
甲状舌管囊肿,脓性分泌物
中毒性高铁血红蛋白血症,乏力
蜂螫伤,气喘
乳腺囊性增生病,乳腺外上象限腺体增厚
法布里病,心肌梗死
老年人低钙血症,智力减低
会厌炎,咽痛
反流性肾病,尿路结石
躁狂症,行为及情绪异常
自主性高功能性甲状腺腺瘤,消瘦
外伤后头痛,情绪性头痛
阿片类药物中毒,食欲不振
手部肌腱损伤,肌肉完全断裂
喉纤维瘤,喉咙痛
获得性免疫缺陷综合征的消化系统损害,免疫缺陷
输卵管炎,经期推迟
小儿先天性外胚层发育不良综合征,牙列稀疏
菌血症,菌血症
肾病,多尿
Goodpasture综合征,气短
口腔单纯性疱疹,咽痛
淋菌性尿道炎,小便刺痛
左心发育不良,呼吸急促
卫氏并殖吸虫病,便血
小儿糖原贮积病Ⅶ型,无力
小儿传染性单核细胞增多症,斑丘疹
亚急性感染性心内膜炎,寒战
小儿军团病肾病,少尿
鼻咽癌的眼部病变,复视
代谢性碱中毒,烦躁不安
外阴皮肤脂溢性皮炎,鳞屑
产后血虚热,眼花
尼曼-皮克病,肌张力减低
颅底肿瘤,共济失调
麻痹性睑外翻,畏光
增殖性皮炎,驻站医
小儿脊髓损伤,浅感觉减退或缺失
颈椎小关节创伤性退变性关节炎,肩痛
朗格汉斯组织细胞增多症,大小便失禁
胆道癌,食欲减退
盆腔炎症性不孕症,乏力
遗传性血管性水肿,血管性水肿
外伤性癫痫,癫痫的植物神经性发作
瑞尔黑变病,鳞屑
脑垂体腺瘤,乳房和生殖器萎缩
神经发育迟滞,定向力障碍
多发性内分泌腺瘤Ⅱ型,腹泻
慢性胆管炎,胆汁排泄受阻
白毛舌,舌痛
流痰,消瘦
神经鞘瘤,运动功能障碍
混合性厌氧菌感染,脓肿
肺胸膜阿米巴病,弛张热
手足发绀症,畏寒
慢性腰部劳损,乏力
尿道狭窄,排尿困难及尿潴留
小儿尿路感染,尿失禁
溶血过度所致贫血,背痛
小儿波-杰综合征,色素斑
男性生殖器外伤,休克
原发性小肠溃疡,肠鸣
锁喉毒,窒息
卵巢肿瘤破裂,腹肌紧张
癫狂病,躁狂
小儿维生素B1缺乏病,多发性神经炎
小儿脑脓肿,脑脓肿
原发性脾淋巴瘤,低热
皮炎芽生菌,骨膜炎
氰化物中毒,惊厥
抽动症,点头征
腹腔妊娠,腹痛
小儿感染性心内膜炎,心脏杂音
扭转痉挛,臀肌挛缩
结肠损伤,腹部压痛
肺吸虫病,恶心
氨基酸代谢病,酪氨酸血症
骨血管内皮细胞瘤,骨囊肿
气压伤,昏迷
餐后血糖过低症,意识障碍
肌强直性肌病,急性房颤
肾创伤,创伤
腺病毒感染,血尿
倾倒综合征,肠鸣
心-耳综合征,恶心
前庭功能紊乱,旋转性眩晕
老年人帕金森病,疲劳
髂骨致密性骨炎,下腰部疼痛
盆底腹膜疝,腹痛
鼻窦粘膜囊肿,粘膜增生性炎症
小儿尖端扭转型室性心动过速,耳聋
卡波西肉瘤,溃疡疼痛
非火器性颅脑开放伤,颅骨骨折
类癌,低血压
巨细胞病毒感染,肝脾肿大
肠扭转,便秘伴剧烈腹痛
小儿颅面骨畸形综合征,三角头畸形
Jessner淋巴细胞浸润,盘状红斑
外阴炎,外阴瘙痒
小儿嗜血性流行性感冒杆菌脑膜炎,角弓反张
四肢不用,呛咳
老年人心脏淀粉样变性,肝脏肿大
小肠血管瘤,乏力
月经病,腹痛
胃结核,体重减轻
大网膜扭转,板状腹
青春期厌食症,体重减轻
神经性耳鸣,耳鸣
软骨母细胞瘤,创伤
血栓性血小板减少性紫癜,乏力
髋关节前脱位,休克
老年人无症状性心肌缺血,心肌梗死
截瘫,感觉障碍
腹膜后间隙出血,肠鸣
继发性骨髓纤维化,闫铁
色素性青光眼,小梁网色素沉着
复发性多软骨炎,共济失调
维生素D中毒,血压下降
瑞尔黑变病,色素沉着与色素减退
淋巴瘤,消瘦
小儿脑震荡,眩晕
庚型病毒性肝炎,昏迷
单房性骨囊肿,骨囊肿
妊娠合并急性胆囊炎,寒战
脉管畸形,持续性疼痛
小儿尿路感染,反复感染
臀位难产,临产后阵痛剧烈
坐骨神经盆腔出口狭窄症,坐骨大小孔区出现压痛
硬脊膜外脓肿,截瘫
胰岛素瘤,肝脏肿大
新生儿获得性免疫缺陷综合征,疱疹
痰厥,四肢发冷
静脉血栓形成,静脉血栓
小儿气管、支气管异物,呼吸困难
阴道鳞状上皮癌,尿急
木薯中毒,腹痛
胆管良性狭窄,门脉高压
泛细支气管炎,老人剧烈咳嗽
小儿病态窦房结综合征,头晕
其他病毒肺炎,鼻塞
小儿关节弯曲综合征,髋关节脱位
烟草依赖综合症,脾气变坏
糖原贮积病Ⅴ型,蛋白尿
苍耳中毒,腹泻
小儿马方综合征,掌骨指数及指骨...
癌性疼痛,重度痛
Brenneman综合征,咽痛
恶性青光眼,眼痛
鼓胀,消瘦
精囊恶性肿瘤,尿频
牙髓炎,牙疼
巴特综合征,抽搐
急性盆腔炎,佟玉涛
慢性酒中毒,惊跳
外伤性腹膜后出血或血肿,腹肌紧张
慢性粒单核细胞白血病,面色苍白
急性化脓性腮腺炎,腮腺肿大
念珠菌性包皮龟头炎-测试,阴囊瘙痒
B链球菌群感染,脑膜炎
Rotor综合征,疲劳
头癣,永久性秃发
汞及其化合物引起的皮肤病,精神障碍
军团菌病,血沉增快
视网膜静脉阻塞,视网膜水肿
小儿先天性光敏感性卟啉症,疱疹
亨廷顿病性痴呆,抑郁
溶血性贫血,循环衰竭
维生素C缺乏病,点状出血
碱性磷酸钙结晶沉积病,钙化灶
眶骨髓炎,角膜溃疡
垂体腺瘤,驻站医
增殖体肥大,智力发育迟缓
脑垂体腺瘤,视野缺损
老年人终末期肺炎,昏睡
边缘性龈炎,牙龈痛
异尖线虫病,恶心
复发性流产,阴道不规则出血
远视,视物模糊
肾动脉狭窄,动脉粥样硬化
周期性麻痹,腹壁反射减弱或消失
骨血管肉瘤,血管杂音
甲状舌骨囊肿与瘘,代超
髋臼骨折,大腿以下或膝以...
小儿口腔溃疡,口腔黏膜溃疡
蛔虫性肠梗阻,眼白蓝灰色或黑色斑点
皮肤白血病,结节
铍及其化合物引起的皮肤病,组织坏死
女性尿瘘,抑郁
肛窦炎及肛乳头炎,粪便脓血
喉气囊肿,呼吸困难
后部多形性角膜营养不良,上半身消瘦，下...
胃泌素瘤,腹泻
腹腔室隔综合征,无尿
疤痕,疤痕萎缩凹陷
色素失调症,智力发育迟缓
妊娠高血压综合征,恶心
阿尔茨海默病,共济失调
慢性硬脑膜外血肿,意识障碍
荨麻疹和血管性水肿,丘疹
阴道壁息肉,郅书芬
胸壁皮下气肿,胸骨后疼痛
小儿营养不良性水肿,生长缓慢
子宫发育异常,产后出血
神经根型颈椎病,颈部缺血性跳痛
老年人白细胞减少症和粒细胞缺乏症,头晕
老年人低钠血症,恶心
避孕后闭经综合征,妊娠性黄褐斑
产后风,脾气变坏
心火上炎,尿赤
小儿急性胰腺炎,发炎
小儿肢端肥大症和垂体性巨人症,视野缺损
小儿急性血行播散型肺结核,悬垂型心脏
蕈样真菌病和Sezary综合征,剧痒
脉络膜缺损,小眼球
延髓性麻痹,锥体束病损
中耳炎,耳后疼痛
小儿急性间歇性卟啉病,坐立不安
甲状腺乳头癌,甲状腺肿大
新生儿Wilson-Mikity综合征,三凹征
距骨骨折,足跟痛
湿痹,湿气重
狐臭,脐窝湿润有臭味
家族性甲状腺非髓样癌,呼吸困难
神经皮肤综合征,色素斑
蛔虫病,腹泻
心动过速性心肌病,休克
气痢,排气多
肛管损伤,肛门区红肿及痛性硬块
尿道结石,泌尿道阻塞
鼠咬热,寒战
急性鼻炎,驻站医
小儿X-连锁高免疫球蛋白M血症,免疫缺陷
经行头痛,牵引性头痛
支气管中心性肉芽肿病,乏力
赖特综合征性巩膜炎,葡萄膜炎
I型肾小管性酸中毒,心悸
胸壁皮下气肿,声音嘶哑
颅内肿瘤性出血,颅内出血
小儿喘息样支气管炎,咳嗽伴哮鸣音
匐行穿孔性弹性组织变性,角质化
链球菌感染,呕吐
高渗性非酮症糖尿病昏迷,意识模糊
瘢痕性类天疱疮,角膜大小不等的...
硬脑膜外和硬脑膜下脓肿,昏迷
弥漫性筋膜炎,低热
遗传性高尿酸血症,中指指甲凹陷
溃疡性结肠炎性关节炎,恶心与呕吐
门静脉高压性胃病,上消化道出血
咽喉炎,吞咽痛
副溶血孤菌肠炎,腹部压痛
肢端肥大症,乏力
寰枢关节脱位,韧带断裂
慢性阿米巴病肠炎,腹痛
肾小球肾炎,血尿
难治性癫痫,腹痛
体寒,四肢酸痛无力
肘关节强直,肘外侧肿痛及功能障碍
小儿室性心动过速,心律失常
乙型肝炎病毒相关性肾炎,口唇发黄
先天性肺动静脉瘘,发绀
老年人预激综合征,猝死
跖骨、趾骨骨折,足畸形
巨幼细胞性贫血,肝脾肿大
蛛网膜炎,耳鸣
汞中毒,眼晶体前房棕色光反射
急性肾小球肾炎,无尿
急性肺脓肿,痰呈白色黏稠胶冻状
枸橼酸杆菌肺炎,呼吸衰竭
跖骨、趾骨骨折,足部肿胀压痛
偏瘫,口角歪斜，无法说话
葡萄球菌感染,败血症
精神分裂症,被害妄想
眼眶击出性骨折,视神经萎缩
口腔尖锐湿疣,吞咽困难
先天性支气管囊肿,囊肿
催乳素瘤,乳溢一高泌乳素血症
关格,排尿困难及尿潴留
小儿肺泡性蛋白沉积症,发绀
软骨母细胞瘤,生长缓慢
过敏性血管炎,恶心
神经鞘瘤,感觉障碍
眼眶横纹肌肉瘤,结膜充血
口咽良性肿瘤,声音嘶哑
黄瘤,尿崩
脚气病,反应迟钝
小儿手-心畸形综合征,心悸
胃痉挛,胃寒疼痛
右室心肌梗死,心肌坏死广泛
局部麻醉药中毒,眼-头反射消失
肥气,鼻衄
先天性肝囊肿,门脉高压
骨外骨肉瘤,手腕肿痛及掌屈...
心-耳综合征,Q-T间期延长
先天性卵巢发育不全,颈短
淋巴丝虫病,乳糜尿
男性生殖腺机能减退症,睾丸微小
骨与关节梅毒,骨质疏松
妊娠合并急性肾盂肾炎,腹泻
回归热型结节性非化脓性脂膜炎,弛张热
慢性缩窄性心包炎,脾肿大
上颌窦癌,软腭运动不对称
浸润型肺结核,败血症的征象
急性胰腺炎,腹痛
经行流涎,流涎
维生素B12缺乏所致贫血,无力
急性血源性骨髓炎,谵妄
肠道革兰阴性杆菌脑膜炎,腹胀
小儿遗尿,夜惊
副肿瘤性斜视性眼肌阵挛-肌阵挛,眩晕
鼻骨骨折,鼻裂
肾血管性高血压,继发性高血压
老年人前列腺癌,尿频
鞘膜积液,阴囊坠胀痛
呼吸系统疾病伴发的精神障碍,意识模糊
矽肺,啰音
腹绞痛综合征,突发性绞痛
布卡综合症,腹水
剥脱性角质松解症,脱皮
登革出血热,发烧
老年人阳性杆菌肺炎,循环衰竭
新生儿脓疱疮,新生儿皮肤薄
肾小球肾炎,面部水肿
慢性化脓性骨髓炎,死骨
膜性肾病,肾病综合征
气功所致精神障碍,睡眠障碍
医源性胆管损伤,腹部不适
水、电解质紊乱伴发的精神障碍,表情淡漠
肺泡微结石症,胸闷
腓骨近端骨折,腓骨肌对称萎缩...
创伤性鼻中隔穿孔,鼻粘膜干燥发痒
食管良性肿瘤,消瘦
小儿非内脂性网状内皮增殖综合征,突眼症
颤证,慌张步态
新生儿低钙血症,糖尿
颠茄碱类植物药物中毒,毒物致肝损害
镉中毒,指、趾甲显现苍...
间质膀胱炎局限外阴炎和脱屑性阴道炎综合征,脓尿
麦格综合征,尿失禁
牙体缺损,消瘦
脑桥中央髓鞘溶解症,假性延髓性麻痹
慢性反流性肾病,多尿
糖尿病心肌病,心力衰竭
先天性性联无γ-球蛋白血症,药疹
Creutzfeldt-Jakob病,失眠
肝炎双重感染,恶心
结核性阴道炎,低热
肠间脓肿,脓肿
胃潴留,钝痛
缺血性视盘病变,视野缺损
手癣,丘疹
纤维肌痛综合征,钝痛
后天性三尖瓣关闭不全,右心衰竭
葡萄球菌性烫伤样皮肤综合征,乏力
疖与疖病,恶寒
小儿获得性免疫缺陷综合征肾病,反复感染
浆细胞性唇炎,结痂
慢性乳头状溃疡性脓皮病,丘疹
带状疱疹,耳痛
先天性主动脉瓣窦动脉瘤破裂,动脉导管未闭
眼眶非霍奇金恶性淋巴肿瘤,眼球不能随意动
急性女阴溃疡,女阴会阴出现红...
颠茄碱类植物药物中毒,惊厥
精液不液化,精液发黄
弓形体脑病,先天性弓形体
喉异物,驻站医
肛周湿疹,细菌感染
小儿粘连性肠梗阻,腹胀
癔症,耳聋
精索恶性肿瘤,驻站医
白喉性心肌炎,腹痛
冠状动脉异常起源于肺动脉,晕厥
内热,消瘦
稻农皮炎,瘙痒
小儿脑水肿与颅内高压综合征,囟门跳动
嗜酸性细胞胃肠炎,胸水
小儿肺动脉高压,心律失常
乳溢-闭经综合征,颅内占位性病变
原发性阿米巴脑膜脑炎,剧烈头痛
表层巩膜炎,眼充血
异性装扮癖,烦躁不安
康诺尔立克次体斑疹热,局部淋巴结肿大
妊娠合并慢性肾上腺皮质功能减退,昏迷
过敏性肉芽肿性血管炎相关巩膜炎,结节
老年人低血压,听力减退
肺爆震伤,胸痛
眼眶骨化纤维瘤,视力障碍
腹部肿块,腹部肿块
男性尿道癌,岳晗
腹膜转移癌,弥漫性腹部骨化
病毒性上呼吸道感染,声音嘶哑
小儿发作性睡病,幻听
股骨头坏死,囊肿
烧伤,烧伤创面甜腥气...
致肠细胞病变人孤儿病毒感染,闫铁
口腔白斑病,口腔黏膜白斑
梅毒性葡萄膜炎,眼痛
烧伤感染,烧伤创面暗灰或...
结节病,角膜炎
尼曼－匹克氏病,外周围血淋巴细...
阿米巴痢疾,里急后重
弓形体病,多发性神经炎
瘙痒症,日轻夜重的瘙痒
胃溃疡,烧灼性疼痛
迷路震荡,耳聋
哮喘,衣玉品
急慢性肝炎,蜘蛛痣
特发性脊柱侧凸,髋关节发育不良
常年性鼻炎,鼻塞
脉管炎,下肢皮肤营养性改变
小儿急性横贯性脊髓炎,腱反射消失
良性脑瘤,颅内压增高
Kartagener综合征,发绀
乳头乳晕角化过度症,色素异常
利德尔综合征,代谢性碱中毒
老年人心室扑动与颤动,意识丧失
睫状环阻滞性青光眼,创伤
绿脓假单胞菌属感染,幻觉
新生儿臂丛神经麻痹,上肢外展上举困难
慢性胃炎,进食后出现弥漫...
十二指肠溃疡,急性胃痛
胸壁软组织肿瘤,生长缓慢
吩噻嗪类抗精神病药物中毒,抽搐
肾性脑病,听力减退
乳痨,脓肿
颅底肿瘤,脑白质萎缩
颅内低压综合征,意识障碍
噪声性耳聋,占思乔
唇风,口唇泛红
小儿脉络丛乳头状瘤,视力障碍
骨纤维异样增殖症,南康立
水渍疮,细菌感染
胸椎后纵韧带骨化症,排便障碍
肱骨内髁骨折,软组织肿胀
鼠咬热,脑膜炎
美尼尔氏综合症,旋转性眩晕
下疳样脓皮病,丘疹
小儿巨大血小板综合征,血小板减少
老年人慢性支气管炎,呼吸困难
鼠疫,腹泻
四肢血管损伤,外伤性出血
柏哲病,乳晕深部可扪及肿块
小儿气胸,胸痛
老年人脑心综合征,Q-T间期延长
单纯性肺嗜酸粒细胞浸润症,嗜酸性粒细胞增多
弱智,轻度精神发育迟滞
骨包囊虫病,肌肉萎缩
链球菌坏死,感觉障碍
小儿郎格罕细胞性组织细胞增生症,耳流脓
海洛因肾脏病,血尿
血管运动性鼻炎,头昏
多发性遗传性骨软骨瘤,肌痛
老年人急性感染后肾炎,恶心
吸入性损伤,呼吸音减弱
肛管直肠恶性黑色素瘤,肛门疼痛
膀胱输尿管反流,尿急
尘螨过敏性哮喘,烦躁不安
小儿多发性硬化,共济失调
脐膨出,脐疮
小儿粘连性肠梗阻,肠鸣
异位急性阑尾炎,腹痛
远端肾小管性酸中毒,乏力
心室扑动和心室颤动,昏迷
神经鞘源性肿瘤,肺部感染
肾炎,剧烈运动或强体...
小儿进行性骨干发育不良,无力
肾囊肿,蛋白尿
颈椎间盘突出症,落枕
原发性胆汁性肝硬化,肝脏轻度脂肪变性
黄斑裂孔,视物变形
膝关节内侧副韧带断裂,肌肉紧张性疼痛
滴虫性阴道炎,尿痛
疣状胃炎,黑便
化脓性汗腺炎,脓疱
间歇依赖型尖端扭转型室性心动过速,晕厥
小儿出血性休克和脑病综合征,抽搐
贫血伴发的精神障碍,被害妄想
胼胝体进行性变性,幻觉
小儿军团病,肌痛
新生儿B链球菌感染,肺血增多
混合型慢性高原病,食欲减退
混合型慢性高原病,疲乏
家族性抗维生素D佝偻病,低血磷
梅毒性巩膜炎,流泪
脓毒症和菌血症,腹胀
儿童孤独症,孤独症
经行舌麻,舌咽神经痛或其...
脊髓压迫症,肌肉萎缩
急性感染性心内膜炎,呼吸急促
肾实质性高血压,代谢性酸中毒
脾肾两虚,肝郁脾虚
幽门梗阻,腹痛
纵隔非霍奇金恶性淋巴肿瘤,淋巴结肿大
妊娠期肝血肿及破裂,肝部疼痛
摩根菌肺炎,发绀
神经性阳痿,疲劳
多发性骨骺发育异常,手变短
空肠、回肠憩室,肠胀气
虚寒咳嗽,咳嗽
输尿管异位开口,尿失禁
无症状型心肌缺血,心肌细胞的浊肿
小儿白细胞黏附分子缺陷Ⅰ型,软组织感染
肾阳虚,腰膝酸软
小儿暑温,恶心
肠间脓肿,腹痛
坐骨神经损伤,小腿外侧及足背...
慢性化脓性中耳炎,继发感染
假性动脉瘤,吞咽困难
肝炎病毒相关风湿病,肝掌
腹膜后血肿,腹痛
激素抵抗型哮喘,紧张
漏斗胸,心律失常
阿米巴痢疾,咳巧克力色痰
小儿肝性脑病,颅内压增高
眼眶畸胎瘤,眼球不能随意动
心肌梗死后心包炎,胸痛
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,淋巴结肿大
宫颈癌,尿频
老年人运动神经元病,感觉障碍
失眠抑郁,退离休综合症
小腿红绀病,小腿下部色素沉...
充血性心力衰竭,粉红色泡沫样痰
骨折,四肢长骨和肌肉...
脊髓型颈椎病,颈椎肥大
多系统器官功能衰竭,创伤
鼻外伤,间歇性鼻阻塞
原发性慢性闭角型青光眼,视神经萎缩
老年人急性淋巴细胞白血病,革兰阴性杆菌感染
肺痿,消瘦
膀胱平滑肌肉瘤,下腹部包块
慢性肾盂肾炎,尿渗透压下降
老年人结肠息肉,腹痛
小儿韦格纳肉芽肿,葡萄膜炎
小儿尿崩症,烦躁不安
髌腱断裂,创伤
小儿病态窦房结综合征,疲乏
肝炎双重感染,食欲减退
卵巢早衰,卵巢萎缩
新生儿反应低下,烦躁不安
晕厥,耳鸣
颅狭症,鼻旁窦发育不良
妊娠合并病毒性肝炎,进行性肝缩小
窦性心动过速,心动过速
革兰阳性球菌和革兰阴性杆菌性巩膜炎,角膜炎
子喑,脉搏细速
