start,end
浆细胞瘤,巨舌
肩关节结核,肺结核
小儿骨折,脂肪栓塞综合征
回旋状脉络膜视网膜萎缩,无脉络膜症
妊娠合并慢性肾小球肾炎,早产
特发性肺含铁血黄素沉着症,呼吸衰竭
宫颈疾病,月经不调
肾动脉闭塞,间质性肾炎
甲状腺功能亢进症的肾损害,窦性心动过速
横膈下结肠嵌入综合征,膈疝
小儿非内脂性网状内皮增殖综合征,肺纤维化
I型糖尿病,糖尿病肾病
先天性非溶血性黄疸,溶血性贫血
肝血管瘤,肝囊肿
肾脓肿,肾脏损伤
老年人肝硬化,肝性脑病
便秘,肠梗阻
类鼻疽,败血症
甲状腺功能亢进性骨矿疾病,骨质增生
肘外翻畸形,神经炎
胆源性急性胰腺炎,休克
特发性肺含铁血黄素沉着症,肺心病
穿腹膜疝,中毒性休克综合征
胸、腰椎爆裂骨折,脊髓损伤
唇风,剥脱性唇炎
抗体免疫缺陷病,肺炎
血卟啉病,红斑
银屑病关节炎,肾炎
颞骨骨折,恶心和呕吐
良性前列腺增生,肾功能衰竭
皮肤松垂,炎症后弹力纤维松解伴皮肤松弛
幼年黑素瘤,脓毒症
心脏黏液瘤,癫痫
韧带损伤,半月板损伤
外阴佩吉特病,宫颈癌
小儿咳嗽,白喉
冠状动脉异常起源主动脉,猝死
梅克尔憩室,粘连性肠梗阻
类固醇后脂膜炎,股骨头坏死
下尺桡关节脱位,骨折
肾下垂,慢性阑尾炎
阴茎前阴囊,不孕不育
色厥色脱,昏迷
急性胃肠炎,脱水
急性化脓性胃炎,感染性休克
白癜风,糖尿病
粉碎性骨折,脊髓损伤
老年人吸入性肺炎,败血症
老年眩晕,脑栓塞
急性骨髓性白血病,播散性血管内凝血
急性肾小球肾炎,心力衰竭
青春前期牙周炎,牙龈炎
嗜酸粒细胞增多症,荨麻疹
暑瘵,咯血
亚急性联合变性,贫血
小儿播散性血管内凝血,黄疸
龟分枝杆菌感染,肺炎
手指撕脱性骨折,肿胀
异常γ-球蛋白血症,寻常疣
环跳疽,肿胀
血管肉瘤,静脉曲张
角膜鳞状细胞癌,角膜炎
小儿大动脉转位,心力衰竭
焦油性黑变病,角化病
颅内转移瘤,共济失调
肱骨外科颈骨折,气胸
白喉,心肌炎
喉乳头状瘤,吞咽困难
痰浊眩晕,贫血
婴儿型黑矇性痴呆,共济失调
月骨脱位,骨关节炎
单纯性疱疹,黄疸
杜波组织胞浆菌病,贫血
炎症性肠道疾病及其伴发的葡萄膜炎,胰腺炎
卵巢宫内膜样肿瘤,经行发热
马蹄形肾,膀胱输尿管反流
非典型分枝杆菌性巩膜炎,巩膜炎
十二指肠类癌,黄疸
色素失调症,视神经萎缩
小儿干扰素-γ受体缺陷病,血管炎
过敏性血管炎,肾病综合征
胃肠道功能紊乱,头痛
宫颈腺癌,直肠癌
非结核分枝杆菌性角膜炎,角膜溃疡
幽门梗阻,便秘
感染性心内膜炎肾损害,肾炎
继发性甲状旁腺功能亢进症,骨折
肾盂输尿管连接部梗阻,肾积水
白睛溢血,结膜充血
肝纤维化,丁型病毒性肝炎
小儿波-杰综合征,肠梗阻
肺吸虫病,胸腔积液
短暂性大脑缺血性发作,颈椎病
汉坦病毒肺综合征,水肿
肤胀,肿胀
神经性厌食症与神经性贪食症,便秘
鼻出血,慢性疾病的贫血
月经不调,痛经
糖尿病心肌病,糖尿病心脏病
小儿肾上腺皮质功能不全,低血糖
痔疮,直肠癌
小儿慢性良性中性粒细胞减少症,肺炎
颅骨骨折,脑室炎
急进性肾小球肾炎,胸腔积液
中枢神经细胞瘤,脑膜炎
黏多糖贮积症Ⅶ型,腹股沟疝
窝状角质松解症,脓毒症和菌血症
H7n7,败血症
糖尿病心脏病,心律失常
吡唑酮类中毒,再生障碍性贫血
燥邪犯肺,急性脊髓炎
瘰疬性皮肤结核病,脓毒症
隐斜,恶心和呕吐
支气管发育不全,呼吸道感染
深海恐惧症,密集恐惧症
牙源性皮瘘,脓毒症
急进性肾炎,肺水肿
节段性透明性血管炎,血管炎
骨样骨瘤,斜颈
阴囊炎,不孕不育
胁痛,肋间神经痛
前列腺肉瘤,前列腺癌
小儿慢性肾小球肾炎,心力衰竭
多发性肌炎和皮肌炎伴发的精神障碍,精神障碍
围绝经期综合征,心绞痛
血小板型假性血管性血友病,鼻出血
卵巢功能异常综合征,习惯性便秘
结核性角膜病变,角膜溃疡
恶性组织细胞病,消化道出血
支气管扩张,肺炎
杀虫脒中毒,出血性膀胱炎
心源性休克,急性肾功能衰竭
急性间质性肺炎,自发性气胸
胰高血糖素瘤,视神经萎缩
浆膜下肌瘤,急腹症
脓毒症,代谢性酸中毒
浸淫疮,瘙痒症
三尖瓣闭锁不全,充血性心力衰竭
巨细胞病毒性肺炎,多重肺部感染
静脉血栓形成,肺栓塞
外阴淋巴管瘤,静脉炎
遗忘综合征,记忆障碍
萎缩纹,肥胖症
化脓性角膜炎,头痛
颈椎半椎体畸形,大便失禁
宫颈微小型浸润癌,宫颈浸润癌
梅克尔憩室,肠梗阻
妊娠合并白血病,中枢神经系统白血病
坏死性脉管炎,溶血性链球菌性坏疽
肺癌,肺炎
急性鼻炎,急性肾小球肾炎
旅途精神病,精神病
合并马蹄肾的腹主动脉瘤,肾结石
衣原体尿路感染,前列腺炎
急性上呼吸道感染,中耳炎
阴道斜隔,子宫内膜异位症
肝纤维化,酒精性肝病
弯曲菌感染,腹膜炎
风搔痒,神经衰弱
颈部血管瘤,运动障碍疾病
瘫痪,褥疮
骨关节炎,关节疼痛
男性尿道癌,血尿
神经性皮炎,淋巴炎
早产,新生儿硬肿症
日光性雀斑样痣,色素斑
复发性髌骨脱位,骨关节炎
原发性腹膜癌,腹胀
纵隔囊肿及肿瘤,吞咽困难
胃肠湿热,恶心和呕吐
颈部开放性损伤,食管瘢痕性狭窄
Wegner肉芽肿伴发的葡萄膜炎,复发性多发性软骨炎伴发的葡萄膜炎
乳房导管内乳头状瘤,乳头溢液
流行性出血热,肺水肿
外阴象皮肿,头痛
小儿唐氏综合征,先天性心脏病
完全性房室传导阻滞,晕厥
食管结核,食管癌
恶性高血压性小动脉性肾硬化,高血压
老年人肺脓肿,大咯血
多发性一过性白点综合征,视网膜下新生血管膜
小儿淹溺,休克
疖,昏迷
外阴黑色素瘤,外阴溃疡
急性高原病,肺水肿
哮喘,气胸
小儿急性胆囊炎,腹膜炎
肾功能衰竭,心肌病
小儿中耳炎,粘连性中耳炎
共济失调型脑瘫,癫痫
慢性鼻炎,咽鼓管阻塞
舒尔曼病,肺功能衰竭
小儿预激综合征,猝死
裂头绦虫病,休克
抽搐与惊厥,颅内高压综合征
原卟啉病,肝硬化
慢性宫颈炎,不孕不育
后部多形性角膜营养不良,带状角膜病变
中风,昏迷
红斑性肢痛症,系统性红斑狼疮
胆结石,Mirizzi综合征
女劳疸,恶寒发热
皮肤子宫内膜异位症,性交疼痛
皮肤T细胞淋巴样增生,脓毒症
老年人泌尿系结石,血尿
网膜炎,阑尾炎
膜增生性肾小球肾炎,营养不良
C5功能不全综合征,化脓性脑膜炎
儿童尖锐湿疣,细菌性皮肤病
牙科病,糖尿病
梅毒性葡萄膜炎,脉络膜新生血管
温抗体型自身免疫性溶血性贫血,肺癌
胰腺外伤,胰瘘
肾虚腰痛,耳鸣
粪类圆线虫病,脱水
先天性胃壁肌层缺损,休克
老年人风湿性心脏病,心律失常
腺样体炎,鼻窦炎
颈部开放性损伤,瘫痪
月经过多,腺癌
老年人支气管哮喘,气胸
全植物神经功能不全,周围神经病损
痧子,肺炎
鼻中隔溃疡,鼻中隔穿孔
股神经痛,小舞蹈病
小儿石膏综合征,低钾血症
寰枢椎旋转脱位固定,血栓形成
内分泌性高血压,脑出血
肛窦炎及肛乳头炎,肛门瘙痒症
膜增生性肾小球肾炎,水肿
外阴转移性癌,生殖道感染
男性生殖器畸形,附睾炎
妊娠合并急性阑尾炎,肠梗阻
胃病,胃癌
真菌性关节炎,骨髓炎
迁延性昏迷,脑挫裂伤
维生素B1缺乏病,丹毒
松果体瘤,尿崩症
维生素A摄入过多,过期产儿
结节性多动脉炎性巩膜炎,高血压
老年女性膀胱颈梗阻,肾积水
先天性多发性关节挛缩症,脊柱侧凸
急性冠脉综合征,心肌梗死
急进性肾炎,呃逆
葡萄球菌食物中毒,腹泻
纳氏囊肿,附件炎
高血压病视网膜病变,血管瘤
遗传性凝血因子Ⅺ缺乏,肌肉萎缩
流行性出血热,休克
幼年型皮肌炎,肝大
神昏,咳嗽
急性胆囊炎,腹泻
尿布皮炎,细菌感染
小儿肥厚型心肌病,猝死
耳疮,头痛
类鼻疽,脾脓肿
胆管癌,肝硬化腹水
骨髓痨性贫血,软骨发育不全
黄斑裂孔,视网膜脱落
阴囊丝虫病,淋巴水肿
缺血性结肠炎,高血压
淋巴癌,吞咽困难
席汉氏综合症,恶心和呕吐
妊娠合并肺炎,休克
黄色瘤,冠心病
挤压综合征,肾功能衰竭
艾滋病,腹泻
水痘,下丘脑综合征
远视,青光眼
胸壁皮下气肿,心力衰竭
吡唑酮类中毒,十二指肠溃疡
胃石症,浅表性胃炎
内眦赘皮,倒睫
妊娠期心脏病,肺栓塞
原发性腹膜后肿瘤,贫血
阑尾类癌,腹腔脓肿
慢性萎缩性肢皮炎,水肿
皮肤念珠菌病,脑膜炎
主-肺动脉间隔缺损,心力衰竭
新生儿消化道重复症,脐膨出
肉孢子虫病,心肌炎
太阳中风,头痛
狼疮肾炎,肾病综合征
肝风内动证,中风
肺炎衣原体肺炎,心肌炎
阴道粒细胞肉瘤,败血症
关节疼痛,老年人泌尿系统感染
新生儿心律失常,猝死
创伤性鼻出血,休克
小儿珠蛋白生成障碍性贫血,水肿
肝肺综合症,腹水
肾功能衰竭,肾性骨病
锁骨骨折,血管损伤
非特异性间质肺炎,呼吸衰竭
颅狭症,脑膜炎
急性肾功能衰竭,昏迷
胃类癌瘤,腹泻
视网膜震荡,视网膜脱离
斜颈,颈椎病
膝关节半月板损伤,膝关节损伤
类癌综合征,水肿
小儿常染色体隐性小脑性共济失调,糖尿病
脑膜炎球菌性脑膜炎,癫痫
直肠脱垂直肠壁内疝,腹胀
肝癌,黄疸
腹股沟滑动性疝,腹痛
先天性肿瘤,癫痫
肾脓肿,肾周围炎
细菌性阴道炎,宫颈炎
老年人脱水,休克
系统性红斑狼疮性巩膜炎,视网膜中央静脉阻塞
先天性视网膜劈裂症,斜视
急性化脓性脑膜炎,脑梗死
皮痹,无汗症
老年人再生障碍性贫血,肺水肿
盆腔脓肿,腹腔脓肿
下肢交通静脉瓣膜关闭不全,血管网织细胞瘤
副溶血孤菌肠炎,电解质紊乱
胆脂瘤型中耳炎,脑膜炎
红细胞增多症眼底,颅内肿瘤
多发性消化道息肉综合征,脑血栓形成
恶性营养不良病,脂肪肝
胃病,胃、十二指肠溃疡出血
尿道癌,尿路梗阻
慢性溃疡性结肠炎,多形红斑
耳廓假囊肿,化脓性耳廓软骨膜炎
间歇依赖型尖端扭转型室性心动过速,猝死
闭锁肺综合征,电解质紊乱
麻痹性臂丛神经炎,肩关节周围炎
十二指肠损伤,败血症
小儿视网膜色素变性-肥胖-多指综合征,耳聋
先天性膀胱颈挛缩,膀胱憩室
胆固醇肺炎,脂肪栓塞综合征
嗜皮菌病,瘢痕疙瘩
肺-胸膜阿米巴病,阿米巴肝脓肿
老年病,老年性癫痫
青少年及小儿阴道透明细胞癌,水肿
肌腱炎和腱鞘炎,化脓性腱鞘炎
过敏性湿疹,皮炎
幼年型类天疱疮,败血症
老年人蛛网膜下腔出血,癫痫
男子乳房发育症,乳腺增生
口腔病,口腔溃疡
心脏损伤,心律失常
目病,产后目病
血栓性血小板减少性紫癜,心肌梗死
地方性克汀病,智力低下
近视,开角型青光眼
马方综合征,主动脉瓣狭窄
天花,肾炎
髌股关节软骨损伤,髌骨软化症
小儿卡斯钦-贝克病,运动障碍疾病
肱骨外科颈骨折,臂丛神经损伤
腹部创伤,腹膜炎
持续性枕后位、枕横位,产后出血
脊髓分裂症,脊柱侧弯
新生儿先天性膈疝,代谢性酸中毒
原发性腹膜后肿瘤,恶心和呕吐
烫伤,脓毒症
军团病,脑水肿
难治性心力衰竭,心律失常
尾痛症,腰椎间盘突出
肝结核,脾功能亢进
松毛虫性骨关节病,肿胀
毒瘾,恶心和呕吐
坐骨神经盆腔出口狭窄症,水肿
射精功能障碍,不孕不育
寰椎骨折,脊髓损伤
脑干胶质瘤,智力低下
小儿卵巢肿瘤,性早熟
强直性肌营养不良症,褥疮
眼类肉瘤病,白内障
急性白血病,肺炎
晶状体异位,视网膜脱离
闭孔疝,腹膜炎
眩晕症,骨折
肝豆状核变性伴发的精神障碍,门静脉高压
手足综合症,肿胀
衣原体淋巴肉芽肿,关节炎
颅后窝室管膜瘤,癫痫
小儿硬脑膜下血肿,脑疝
老年人心室扑动与颤动,心脏骤停与心肺脑复苏
海绵状血管瘤血小板减少综合征,鼻出血
营养代谢缺乏,叶酸缺乏神经病
弥散性血管内凝血,休克
肌筋膜炎,椎管狭窄
急性鼻炎,风湿热
急性感染性心内膜炎,肾动脉栓塞
少年儿童葡萄膜炎,弱视
皮肤癣菌病,足菌肿
泄殖腔外翻,脊柱裂
胆道感染,胆囊炎
冠状动脉粥样硬化性心脏病,病态窦房结综合征
麦胶性肠病,贫血
颈部开放性损伤,蜂窝织炎
新生儿脐炎,败血症
睾丸肿瘤,睾丸癌
拉休尤-格拉哈姆-利特尔综合征,抑郁症
肾及输尿管重复畸形,肾结石
镁过多症,休克
色素性紫癜性苔藓样皮炎,瘙痒症
非淋性前列腺炎,附睾炎
老年人蛛网膜下腔出血,急性肺水肿
桡骨茎突骨折,肘外翻畸形
妊娠合并缺铁性贫血,缺铁性贫血
小儿肥胖通气不良综合征,睡眠呼吸暂停综合征
千日疮,角膜炎
小儿全远端型肾小管酸中毒,猝死
化脓性门静脉炎,腹膜炎
浆细胞性唇炎,浆细胞瘤
脓性指头炎,骨髓炎
后牙反合,牙周脓肿
红斑,多形红斑
痔核,静脉炎
二尖瓣关闭不全,动脉栓塞
真菌性角膜溃疡,虹膜炎
中间葡萄膜炎,视网膜脱离
肾上腺髓质增生,高血压
囊虫病,痴呆
原发性免疫缺陷病,淋巴瘤
气性坏疽,菌血症
混合结缔组织病,心肌炎
脚气病性心脏病,心源性休克
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,视网膜血管炎
甲氨蝶呤相关的淋巴增殖性疾病,淋巴癌
肺螨病,肺结核
小儿先天性肺囊肿,血气胸
老年跌倒,骨折
自身免疫性溶血性贫血,黄疸
颈椎半脱位,颈椎病
胫骨髁骨折,创伤性关节炎
慢性肾小球肾炎,营养不良
人工关节置换术后关节感染,骨折
腹腔室隔综合征,急性心功能不全
急性间歇性卟啉病,抑郁症
小儿腓骨肌萎缩症,肌肉萎缩
丹吉尔病,心肌梗死
湄公血吸虫病,原发性腹膜炎
生长激素释放抑制素瘤,胆石症
小儿咳嗽,慢性咽炎
老年性皮肤萎缩,营养不良
食管壁内憩室,肺脓肿
中枢神经兴奋药中毒,呼吸衰竭
小儿大动脉炎,肺动脉高压
阴茎痰核,阳痿
Plummer-Vinson综合征,食管癌
高碘性甲状腺肿,慢性淋巴细胞性甲状腺炎
腹股沟直疝（疝气）,肠梗阻
小儿猫叫综合征,白内障
口咽部粘连,吞咽困难
缺血性结肠炎,肠梗阻
营养代谢疾病伴发的精神障碍,眼球震颤
阴道异物,感染性休克
蝶窦炎,鼻窦炎
小颌畸形综合征,吸入性肺炎
踝部扭伤,骨折
家族性甲状腺非髓样癌,甲状腺癌
小肠虚寒,腹泻
小儿遗传性共济失调,心律失常
湄公血吸虫病,休克
左心室双出口,心室间隔缺损
青少年及小儿阴道肉瘤,尿毒症
脑外伤所致精神障碍,痴呆综合征
输卵管妊娠破裂,休克
急性化脓性甲状腺炎,水肿
足菌肿,肿胀
衣原体淋巴肉芽肿,附睾炎
Maffucci综合征,甲状腺腺瘤
过期妊娠,羊水过少
原发性肺动脉高压,晕厥
小儿特发性尿钙增多症,肾病
尿路感染,膀胱炎
微小病变型肾病,静脉血栓形成
隐翅虫皮炎,头痛
婴儿肉毒中毒综合征,婴儿猝死综合征
流行性腮腺炎,胰腺炎
慢性肺炎,心律失常
化脓性颅骨骨髓炎,癫痫
抬头纹,炎症后弹力纤维松解伴皮肤松弛
小儿珠蛋白生成障碍性贫血,腹水
局灶性节段性肾小球硬化,肾病综合征
肝大,肝硬化
坏疽性脓皮症,溃疡性结肠炎
婴幼儿外阴炎,水肿
早产儿视网膜病变,白内障
精囊囊肿,真两性畸形
肾下垂,慢性肾炎
阴道异物,腹膜炎
慢性疾病的贫血,肠癌
小儿脊髓前动脉综合征,褥疮
慢性支气管炎,支气管哮喘
溶血尿毒综合征,癫痫
毛母质瘤,肺炎性假瘤
老年人肥胖症,高血压
老年人脑栓塞,昏迷
颈部囊状淋巴管瘤,小儿言语和语言障碍
胃病,慢性胃炎
腹壁硬纤维瘤,肠梗阻
类脂质蛋白沉积症,癫痫
皮下脂肪瘤,皮肤囊肿
酚类中毒,低血压
基底核钙化症,痴呆
小儿白细胞黏附分子缺陷Ⅱ型,智力低下
肾功能不全,癫痫
腺样体炎,风湿性关节炎
老年人甲状腺功能低下,心力衰竭
咽炎,急性喉炎
家族性红细胞增多症,肾癌
甲状旁腺功能亢进,瘫痪
支原体肺炎,心肌炎
瘢痕性类天疱疮,角膜溃疡
粟丘疹,痤疮
老年人室性期前收缩,猝死
胎死宫内,弥漫性血管内凝血
腺性唇炎,肿胀
睑板腺囊肿,眼眶血肿
月经病,痛经
高脂蛋白血症Ⅲ型,胰腺炎
虚寒咳嗽,肺气肿
急性脑血管病,肾功能衰竭
皮肤丝虫病,贫血
寰椎骨折脱位,瘫痪
心血管疾病伴发的精神障碍,充血性心力衰竭
先天性冠状动脉瘘,猝死
脑血吸虫病,偏瘫
体温过低,猝死
三痹,著痹
脊髓灰质炎,高血压
染色体异常,共济失调
外源性变应性肺泡炎,肺心病
隐性脊柱裂,蛛网膜囊肿
脊髓分裂症,隐性脊柱裂
急性左侧心力衰竭,代谢性酸中毒
I型肾小管性酸中毒,佝偻病
新生儿急性肾功能衰竭,代谢性酸中毒
回归热,虹膜睫状体炎
先天性无虹膜,白内障
新生儿流行性腹泻,败血症
流行性感冒,中毒性休克综合征
黄韧带骨化症,瘫痪
副神经节起源的肿瘤,头痛
中毒性坏死性表皮松解型药疹,皮肤病
过劳肥,高血脂
高尿酸血症肾病,糖尿病
咖啡因与氨茶碱中毒,休克
醛固酮缺乏症,肾上腺皮质功能减退症
脑膜癌病,脑瘤
弥散性血管内凝血,腹痛
腹壁血栓性静脉炎,静脉炎
结核性溃疡,头痛
光线性弹力纤维病,物理性皮肤病
老年人原发性血小板增多症,脑出血
肝错构瘤,贫血
眼球穿孔伤,眶蜂窝织炎
神经性耳鸣,失眠
羊水栓塞,弥漫性血管内凝血
胚胎停育,胎儿宫内窘迫
股骨颈骨折,关节脱位
融合性网状乳头瘤病,瘙痒症
嗅沟脑膜瘤,昏迷
股外侧皮神经病,腹部肿块
乳头肌功能不全,心源性休克
黑色素斑-胃肠多发性息肉综合征,肠梗阻
血液病,紫癜
阴茎结核疹,肾结核
应激性溃疡,低血容量性休克
胰瘘,多器官功能障碍综合征
毛细血管扩张性共济失调综合征,腺癌
肾性氨基酸尿,网膜炎
里尔黑变病,肿胀
条纹状苔藓,唇裂
婴儿肢端脓疱病,肾小球肾炎
缺血性心肌病,休克
肝炎病毒相关风湿病,腹水
上颌窦恶性肿瘤,肿胀
老年人非霍奇金恶性淋巴肿瘤,肠梗阻
反流性食管炎,食管穿孔
隐性脊柱裂,脂肪瘤
胃病,急性弥漫性腹膜炎
妊娠合并硬皮病,干燥综合征
妊娠合并再生障碍性贫血,败血症
儿童胰腺功能不全并中性粒细胞减少症综合征,肺水肿
小儿肠旋转不良,营养不良
胃病,胃息肉
衣原体淋巴肉芽肿,骨膜炎
大疱性鼓膜炎,外耳道疖肿
葡萄球菌中毒性休克综合征,休克
小儿风疹,血尿
交肠,肾盂肾炎
外阴上皮内瘤样病变,外阴早期浸润性鳞癌
寒饮咳嗽,支气管扩张
小儿选择性免疫球蛋白A缺乏症,萎缩性胃炎
泪囊肿瘤,眼球突出
库欣综合征,多囊卵巢综合征
细菌性阴道病,宫颈癌
颈肋,手足发绀症
亚临床甲状腺功能减退症,心绞痛
硼酸中毒,贫血
分离性垂直偏斜,斜视
肠道病毒所致各系统感染,脑膜炎
扁平疣,皮肤癌
膀胱平滑肌肉瘤,肾功能不全
胼胝体进行性变性,心律失常
食管腐蚀性灼伤,腹膜炎
新生儿发热,呼吸衰竭
冠状动脉异位起源,心力衰竭
人免疫缺陷病毒感染性肾损害,肾上腺危象
骨膜性软骨肉瘤,皮肤软骨瘤
小儿维生素D缺乏性手足搐搦症,脑水肿
蜂窝肺综合征,气胸
小肠血管畸形,萎缩性胃炎
脂溢性脱发,脱发性毛囊炎
肥大细胞白血病,休克
老年人低钾血症,肾功能衰竭
新生儿泪囊炎,结膜炎
接触性荨麻疹,过敏性休克
阿斯伯格综合症,抑郁症
老年人急性胰腺炎,消化道出血
曲霉病,鼓膜穿孔
子宫内膜炎,急性弥漫性腹膜炎
眼眶骨肉瘤,眼球突出
妇女雄激素源性秃发,高血压
脚癣,手癣
颅骨纤维异常增生症,耳聋
弹性假黄瘤,心绞痛
念珠菌性包皮龟头炎,附睾炎
戒酒综合征,癫痫
大肠腺瘤,肠梗阻
囊虫病,听力障碍
泛发性扁平黄色瘤,尿崩症
星形细胞瘤,脑水肿
急性脊髓炎,褥疮
卵巢无性细胞瘤,慢性淋巴结炎
慢性肉芽肿病,肛瘘
淋病,尿道炎
烫伤,休克
小儿支气管炎,肺心病
胰高血糖素瘤,痴呆
腔隙性脑梗死,失眠
乳糜腹,腹痛
回旋状脉络膜视网膜萎缩,白内障
Friedreich共济失调症,营养不良
肺嗜酸性粒细胞浸润症,心力衰竭
兔热病,肺脓肿
绿色瘤,白血病
肝结核,腹水
风湿性血管炎,血栓形成
骨化性肌炎,多发性肌炎
喙突胸小肌综合征,周期性四肢运动障碍
老年人短暂性大脑缺血性发作,失语症
老年人支气管哮喘,肺不张
眼部猪囊尾蚴病,视网膜脱离
老年人食管裂孔疝,急性胃扩张
弥漫性筋膜炎,血小板减少性紫癜
尿道上裂,脱水
胡桃夹食管,下背部痛
进行性肌营养不良症,多重肺部感染
慢性心力衰竭,猝死
脑动静脉畸形,脑萎缩
视网膜病变,视网膜裂孔
毛孢子菌病,肺炎
实体肿瘤的肾脏损害,高尿酸血症
燥邪犯肺,肺炎
慢性宫颈炎,阴道炎
新生儿急性肾功能衰竭,心力衰竭
回乳,急性化脓性乳腺炎
特发性黄斑裂孔,视网膜脱离
急性膀胱炎,气性膀胱炎
中暑痉挛,昏迷
鼻中隔脓肿,脑脓肿
小儿雄激素不敏感综合征,男假两性畸形
脑血管硬化,痴呆
椒疮,睑内翻
老年人自发性气胸,纵隔气肿
胃石症,胃出血
慢性肾盂肾炎,糖尿病
小儿脾外伤,休克
蛔虫病,蛔虫性急性胰腺炎
尿道下裂,尿路梗阻
先天性喉喘鸣,鸡胸
尿道狭窄,慢性肾功能衰竭
斑疹伤寒立克次体肺炎,中耳炎
颞下颌间挛缩,滑膜炎
男性生殖腺机能减退症,男性不育症
神经性贪食症,酸中毒
疾病恐怖,焦虑症
致死性肝内胆汁淤积综合征,胆汁淤积性黄疸
慢性酒中毒,心律失常
宫腔粘连,闭经
喉血管瘤,充血性心力衰竭
急性丙肝,肝癌
输卵管积水,水肿
急性冠脉综合征,心力衰竭
硫化氢中毒,共济失调
高钙血症肾病,肾性糖尿
脊膜瘤,脑脊液漏
脑膜炎球菌性脑膜炎,肺炎
脊髓损伤,褥疮
肝动脉瘤,失血性休克
Ehler-Danlos综合征,消化道出血
联合瓣膜病变,血尿
巯甲丙脯酸肾损害,尿潴留
左心室双出口,三尖瓣下移畸形
肠杆菌肺炎,肠杆菌肺炎
出血败血性巴斯德菌感染,败血症
小儿淹溺,急性肾功能衰竭
阴沟肠杆菌感染,脓肿
遗传性运动失调性多发性神经炎,肌肉萎缩
前纵韧带骨化症,颈椎病
眶下间隙感染,急性海绵窦栓塞性静脉炎
惠普尔病,腹水
联合瓣膜病变,猝死
出血性脑卒中,褥疮
老年人代谢性碱中毒,低钾血症
肢端肥大症,骨质疏松
水痘肺炎,休克
阵发性室性心动过速,心肌梗死
小儿溃疡性口炎,脱水
甲状腺功能亢进症的肾损害,周期性瘫痪
眼眶骨折,眼球突出
小儿部分性肺静脉异位连接,肺动脉高压
急性化脓性乳腺炎,败血症
白内障,黄斑囊样水肿
肠球菌肺炎,败血症
肝气不舒,月经不调
婴儿成神经细胞瘤,结节性红斑
大肠埃希杆菌性胃肠炎,脱水
玻璃纤维引起的皮肤病,皮肤瘙痒症
髓过氧化物酶缺乏症,感染性休克
种痘并发症,关节炎
美尼尔氏综合症,共济失调
成人腹股沟斜疝,腹胀
脊髓分裂症,瘫痪
回归热,心内膜炎
血吸虫病与肝胆疾病,肝性脑病
腺病毒性肺炎,呼吸道合胞病毒感染
肛门直肠周围脓肿,肛瘘
肾虚,前列腺增生
匐行疹,带状疱疹
急性虹膜睫状体炎,视网膜脱离
牙髓炎,慢性牙髓炎
小儿继发性血小板增多症,血栓形成
肛乳头炎,肠梗阻
咽部混合瘤,口咽部粘连
食管化学性烧伤,腹膜炎
头部脂溢性皮炎,酒渣鼻
老年人急性感染后肾炎,昏迷
肱骨干骨折,骨折
妊娠合并子宫肌瘤,腹痛
右心房与下腔静脉平滑肌瘤,胸腔积液
原发性小肠溃疡,腹痛
肾上腺危象,休克
实喘,实喘
妊娠合并甲状腺功能亢进,昏迷
蹄铁形肾,肾积水
小儿慢性肾小球肾炎,肾功能衰竭
慢性腰部劳损,腰肌劳损
胆结石,溃疡性结肠炎
中毒性弱视,屈光不正
急性胆源性胰腺炎,败血症
输尿管肿瘤,膀胱肿瘤
胎膜早破,早产
脐带脱垂,胎死宫内
生长期脱发,汞中毒
外阴平滑肌肉瘤,细菌感染
无痛性甲状腺炎,甲状腺功能减退
创伤性休克,昏迷
网状青斑和青斑性血管炎,淋巴瘤
结核性巩膜炎,视网膜脱离
老年病,老年性耳聋
小儿慢性肾小球肾炎,高血压
寄生虫性尿路感染,过敏性休克
颅骨骨折,颅内静脉窦血栓形成
足外翻,骨结核
脊髓空洞症,隐性脊柱裂
亚临床型克汀病,智力低下
老年人胸腔积液与胸膜炎,咯血
乳酸性酸中毒,昏迷
克兰费尔特综合征,不孕不育
肱骨小头骨折,肘关节强直与纤维性僵硬
晶状体异位,玻璃体疝
流行性出血性结膜炎,呼吸衰竭
锥虫病,肺栓塞
艾滋病神经系统损害,多系统器官功能衰竭
尿道缺如及先天性尿道闭锁,尿潴留
肠道传染病,口角炎
毛状白斑,人乳头瘤病毒感染
其他沙门菌感染,脑膜炎
小儿选择性免疫球蛋白A缺乏症,肝炎
阴道脱垂,膀胱炎
涎石病,胆道结石
老年人不稳定型心绞痛,猝死
吞入异物,消化道出血
结节性硬化症,呼吸衰竭
老年人肾病综合征,急性肾功能衰竭
慢性盆腔疼痛,肿胀
黄斑裂孔,视神经疾病
卵巢颗粒细胞瘤,腹痛
角膜溃疡,化脓性眼内炎
血小板促凝活性异常,血栓形成
肾细胞癌,性欲减退
一氧化碳中毒后迟发性脑病,智能障碍
盆腔炎,盆腔积液
出血性脑中风,电解质紊乱
激素依赖性皮炎,肥胖症
小儿铁粒幼红细胞性贫血,心肌病
金疮,代谢性酸中毒
酒精伴发的精神障碍,酒精性肝硬化
亚急性感染性心内膜炎,心律失常
胃肠食物不耐受症,低血压
腓总神经损伤,瘫痪
