start,end
尿道旁腺癌,阴道分泌物检查
小儿阵发性睡眠性血红蛋白尿症,骨髓象分析
三叉神经痛,颅脑MRI检查
X联锁鱼鳞病,裂隙灯
腭咽闭合不全,鼻咽部MRI检查
药物性肝硬化,内镜检查
慢性蝶窦炎,鼻嗅觉功能检查
鼾症,氧分压
卡氏肺孢子虫肺炎,补体结合试验
狐惑,血常规
新生儿水肿,尿常规
酒精性弱视,血液检查
周围性软骨肉瘤,CT造影扫描
胸腺囊肿,胸部B超
病毒性心肌炎,心电图
肛廔,窦道及瘘管造影
新生儿出血症,维生素K
创伤性气管及主支气管损伤,胸部CT检查
肺热咳嗽,血常规
肠毒性大肠埃希杆菌感染,粪细菌培养
老年人糖尿病性心脏病,心电图
裂头绦虫病,粪便寄生虫
肺芽生菌病,涂片
乳腺疾病,钼靶X线检查
大楼病综合征,CT检查
先天性泌尿系畸形,泌尿系统CT检查
荨麻疹性血管炎,血常规
多巴反应性肌张力障碍,便常规
痛风,血浆亮氨酸
Stargardt病,眼底荧光血管造影
急性及亚急性脑内血肿,颅脑CT检查
老年人乳腺癌,乳房摄片
组织胞浆菌病,补体结合试验
非淋球菌性细菌性关节炎,关节腔液检查
大头瘟,细菌的鉴定
吞噬功能缺陷病,便常规
恶性组织细胞病,皮疹
小儿单纯性血尿,CT检查
肾阳虚,肾脏叩诊
混合型慢性高原病,呼气流速
肺炎链球菌性肺炎,胸部平片
太阳中风,便常规
腹内疝,腹部CT
结膜炎,泪液电解质
颅内动脉瘤,颅脑超声检查
关节脱位,CT检查
颈静脉球瘤,头颅平片
外阴阿米巴病,皮肤病的物理检查
小儿家族性自主神经失调综合征,头颅平片
小儿高热,便常规
类鼻疽杆菌肺炎,血液及骨髓细菌培养
抗利尿激素分泌异常综合征,尿量
气瘿,尿常规
变应性皮肤血管炎,免疫病理检查
脾劳,尿常规
寄生虫性关节炎,血常规
低钙血症,甲状旁腺激素（PTH）试验
小儿学校恐怖症,颅脑超声检查
胸腺类癌,血常规
小儿结节性硬化综合征,造影检查
输卵管阻塞,输卵管镜
盆腔脓肿,血常规
骨血管外皮细胞瘤,肿瘤筛查
妊娠期糖尿病,脂蛋白脂肪酶
慢惊风,尿常规
额叶癫痫,脑电图弥漫性慢波
眼眶真菌病,视力
黏多糖贮积症Ⅴ型,尿液粘多糖检测
艾滋病人的急性阑尾炎,血常规
智力低下,染色体
猩红热,七叶苷水解试验
卵巢残余综合征,腹腔镜
川崎病,C-反应蛋白检验（CRP）
离位皮炎,皮肤涂片显微镜检查
老年人泌尿系结石,腹部平片
蚕豆病,高铁血红蛋白还原试验
先天性髋关节脱位,髋臼指数
小儿亚急性骨髓炎,骨髓细菌培养
性病相关性胃肠道感染,肠镜
石油、煤焦油及其分馏产物所致的皮肤病,血常规
急性胰腺炎,胰蛋白酶
子宫发育异常,子宫大小
皮下脂膜炎性T细胞淋巴瘤,浆细胞
急性肾功能衰竭,尿丙氨酸氨基肽酶（UAAP）
中耳炎,颌面五官CT检查
肾盏憩室,白细胞分类计数
失眠,核磁共振成像(MRI)
副神经节起源的肿瘤,副神经检查
西方马型脑炎,尿常规
胆管良性狭窄,静脉胆道造影
放线菌病,涂片
铜绿色假单胞菌脑膜炎,血常规
胆石,直接胆红素
甲状腺结节,外科检查
支气管扩张,胸部CT检查
老年人心力衰竭,血管造影
内隐斜,检眼镜检查法
白血病伴发的精神障碍,神经系统检查
小儿回盲肠综合征,血液电解质检查
智能障碍,眼底检查
扁桃体癌,支气管镜检查
小儿糖原贮积病Ⅲ型,半乳糖耐量试验
维生素D中毒,维生素D（VitD）
小儿幽门螺杆菌感染,幽门螺杆菌检测
冷球蛋白血症肾损害,血清冷球蛋白（CG）
原发性心脏淋巴瘤,血清肌酸激酶同工酶（CKI）
病毒性出血热,血凝试验
播散性嗜酸粒细胞增多性胶原病,血液生化六项检查
外源性变应性肺泡炎,肺功能检查
腰椎骨折,浅反射检查
不孕不育,男性生殖内分泌检查
空巢综合症,心电图
眼科重症肌无力,疲劳试验
外阴烧伤、烫伤和化学损伤,药敏试验
旅行者腹泻,血凝抑制试验
急性气管－支气管炎,血常规
喉痉挛,肺内分流量（Qsp,Qs/Qt）
真菌过敏症,真菌组织病理学
小儿阿托品类中毒,脑膜刺激征
脑膜转移瘤,脑电图检查
特发性胃肠道嗜酸性细胞浸润综合征,便常规
木村网状肢端色素沉着,真菌组织病理学
肺动脉口狭窄,舒张压
胆囊炎,术后经T形管胆道造影
迟发性外伤性脑内血肿,血液电解质检查
小儿特发性肺含铁血黄素沉着症,尿常规
下肢深静脉血栓形成,多普勒超声心动图
急性呼吸衰竭,血氧饱和度
小儿遗传性共济失调,脑脊液检查-化学检查-蛋白质检查
支气管腺瘤,胸部平片
踝关节扭伤,抽屉试验
阴道上皮内瘤样变,血液生化六项检查
尖锐湿疣,涂片
先天性仰趾外翻足,跟轴线测量
颅脑损伤,头颅平片
遗传性异常纤维蛋白原血症,血常规
先天性心包缺如或缺损,胸部MRI
胸腺癌,胸部CT检查
寒痹,骨关节及软组织CT检查
子宫腺肌病,宫腔镜
衣原体肺炎,血清免疫蛋白电泳
产后痉症,心电图
外阴象皮肿,涂片
妊娠合并肠梗阻,腹部透视
老年大便失禁,细菌学检验
脑血管痉挛,脑脊液内皮素
颅底肿瘤,脑血管造影
血管性痴呆,一氧化碳
热入血室,血液黏度
小儿选择性免疫球蛋白A缺乏症,尿常规
紫癜性肾炎,心电图
小儿脊髓损伤,脊柱椎体平扫
细菌性痢疾,粪颜色
小儿石膏综合征,胸部平片
脊柱疾病,CT检查
外阴急性蜂窝组织炎,血常规
食管结核,造影检查
马尔尼菲青霉病,真菌培养检查
细菌性心内膜炎,动态心电图（Holter监测）
原发性青少年型青光眼,青光眼激发试验
湿痹,四肢的骨和关节平片
牛痘样水疱病,皮损
创伤性鼻出血,耳鼻咽喉CT检查
CD30阳性皮肤T细胞淋巴瘤,肿瘤标志物检测
姜片虫病,钼靶X线检查
肺损伤,周围血白细胞计数及分类检验
胬肉攀睛,眼球和眼眶的超声检查
阴疮,皮肤病的物理检查
小儿女性性早熟,GnRH兴奋试验
脑猪囊尾蚴病,体位
新生儿尿布皮炎,血常规
继发性皮肤滤泡中心细胞性淋巴瘤,真菌组织病理学
老年期抑郁症,T3T4抗体
幼年黑素瘤,尿常规
肺咳,肺功能检查
妊娠合并皮质醇增多症,腹膜后充气造影
镁缺乏症,血清镁(Mg2+,Mg)
颈椎过伸性损伤,颈部活动度检查
脑静脉畸形,颅脑CT检查
肝豆状核变性伴发的精神障碍,脑电图检查
中性粒细胞减少症,涂片
心脏穿透伤,多普勒超声心动图
蛔虫性急性胰腺炎,腹部CT
先天性心脏病,全血细胞计数
消化性溃疡,胃钡餐造影
复发性卵巢恶性肿瘤,腹腔镜
视盘炎,眼底荧光血管造影
肾实质性高血压,肾功能检查
纵隔神经鞘源性肿瘤,胸部平片
鼻神经胶质瘤,皮损
弥漫性空回肠溃疡,内镜检查
多发性神经炎,肌电图
肠石性肠梗阻,腹部平片
小儿急性淋巴细胞性白血病,血涂片
耻骨炎,CT检查
血清病,血清补体C3
单纯型精神分裂症,颅脑MRI检查
鹦鹉热,补体结合试验
颞下颌关节病,四肢的骨和关节平片
β-氨基酸尿,尿液镜检法
食管念珠菌感染,食管造影
温抗体型自身免疫性溶血性贫血,可溶性转铁蛋白受体测定
胃肠道癌皮肤转移,前列腺特异性抗原
结肠扭转,肠鸣音
幼年型粒-单核细胞白血病,骨髓各系细胞形态学检查
小儿糖原贮积病Ⅸ型,肌电图
踝部急性韧带损伤,核磁共振成像(MRI)
原发性皮肤淀粉样变性,皮肤病的物理检查
衣原体淋巴肉芽肿,免疫病理检查
老年人异位抗利尿素分泌综合征,CT检查
老年人高渗性非酮症糖尿病昏迷,血液电解质检查
二期梅毒,兔感染试验
小儿病态窦房结综合征,心电图
小儿多源性房性心动过速,血常规
脊柱脊髓伤,脊柱MRI检查
多发性肌炎和皮肌炎伴发的精神障碍,肌张力检查
外阴白化病,细胞组织化学染色
下消化道出血,血常规
高眼压症,眼压计测量法
胸内甲状腺肿,胸部CT检查
脊髓栓系综合征,肌电图
闭锁综合征,脑电图检查
地霉菌病,痰液常规检查
恶性脑膜瘤,肿瘤标志物检测
多发性肌炎-皮肌炎,肌电图
小儿醛固酮过多症,肾脏超声检查
延髓性麻痹,尿常规
卵巢两性母细胞瘤,雌激素
脊柱骨折,钼靶X线检查
角膜基质炎,免疫病理检查
新生儿喉喘鸣,食管钡餐透视
麻痹性痴呆,血液检查
出血性休克和脑病综合征,心电图
三尖瓣下移畸形,心脏血管超声检查
再生障碍性贫血,循环红细胞量
炭疽病,白细胞分类计数
胰腺假性囊肿,腹部平片
小儿阵发性室上性心动过速,血常规
原发性中枢神经系统淋巴瘤,便常规
热性嗜中性白细胞皮肤病,骨髓显像
色素性紫癜性苔藓样皮炎,真菌组织病理学
成纤维性纤维瘤,骨与关节MRI检查
谵妄综合征及有关疾病,神经系统检查
肝外胆管损伤,肝、胆、胰、脾的MRI检查
小儿莫拉雷脑膜炎,头颅平片
小儿麻疹,麻疹病毒抗体
咽喉癌,耳鼻咽喉CT检查
婴儿肠痉挛,大生化检查
小儿呼吸衰竭,尿常规
眶内海绵状血管瘤,A型超声检查
消化道憩室病,胸部平片
病理性近视,眼底镜检查法
Behcet病,心电图
先天性腹壁肌肉发育不良,羊水检查
Barrett食管,食管钡餐透视
原发性高脂蛋白血症与黄瘤增生病,血管造影
外阴疖病,便常规
阴囊湿疹,皮肤病的物理检查
代谢综合征,C反应蛋白（CRP）
小肠结肠炎耶尔森菌肠炎,痰液细菌培养
流感病毒肺炎,血液检查
莱特雷尔-西韦病,浆细胞
肺曲菌病,痰培养
胰腺囊腺瘤和囊腺癌,腹腔镜
输卵管肿瘤,妇科超声检查
网状红斑萎缩性毛囊炎,颅脑CT检查
胃肠道癌,免疫病理检查
胸、腰椎椎体单纯性、楔形压缩骨折,脊柱椎体平扫
特发性脊柱侧凸,血常规
肋软骨炎,胸部平片
慢性肾盂肾炎,肾小管氨马尿酸最大排泄量试验
小儿选择性免疫球蛋白A缺乏症,脑电图检查
妊娠合并肺结核,结核菌素试验（OT,PPD）
神思间病,脑电图检查
血吸虫病与肝胆疾病,CT检查
食管良性肿瘤,食管造影
红蝴蝶疮,狼疮细胞
目劄病,眼科检查
小儿神经源性膀胱,尿流率测定
腱鞘炎,斯比德试验
外阴烧伤、烫伤和化学损伤,阴道分泌物检查
腹水,腹腔穿刺
胸内肾,血常规
小儿肝肿瘤,脱落细胞检查
莱姆病性巩膜炎,酶联免疫吸附试验
输血后肝炎,尿常规
婴幼儿胃食管反流,食管压力测定
鼻中隔溃疡,耳、鼻、咽拭子细菌培养
肾上腺皮质功能减退症,肾素活性
中心性软骨肉瘤,四肢的骨和关节平片
猩红热,涂片
甲状腺功能减退伴发的精神障碍,多普勒超声心动图
淤滞性紫癜,束臂试验
过敏性鼻炎,鼻内激发试验
前葡萄膜炎,内镜检查
老年人免疫性血小板减少性紫癜,抗血小板抗体
卡波西水痘样疹,细胞组织化学染色
小儿感冒,白细胞数
胆囊炎,内视镜超音波术
肝-甲状腺综合征,甲状腺、甲状旁腺的超声检查
腹主动脉动脉瘤破裂,凝血时间
新生儿低钠血症,血浆渗透压（POP）
副乳乳腺癌,胸部透视
胃炎,抗胃壁细胞抗体
基底细胞瘤,癌症普查
鼻窦创伤,鼻窦检查
结核性脓胸,胸部CT检查
血管炎性周围神经病,血液检查
多睾症,真菌组织病理学
非性病性梅毒,非梅毒螺旋体抗原血清试验
脑干肿瘤,小气脑CT扫描
遗传性多发脑梗死性痴呆,皮肤涂片显微镜检查
胆囊癌,癌抗原242（CA242）
二尖瓣环钙化,胸部平片
有机磷农药中毒,肌酸激酶
珠蛋白生成障碍性贫血视网膜病变,铁染色
长Q-T间期综合征,胸部CT检查
偏头痛,眼科检查
叠瓦癣,真菌检查
舟骨骨折,四肢的骨和关节平片
鼓胀,腹部叩诊
新生儿低血糖症,胸部平片
髌骨软化症,骨显像
小儿心房颤动,多普勒超声心动图
神经性肌强直,肌电图
气球状细胞痣,免疫病理检查
肠癌,肿瘤标志物检测
共济失调型脑瘫,脑电图检查
胆囊平滑肌肉瘤,逆行胰胆管造影（ERCP）
男性乳房肥大症,雄烯二酮
子宫肥大,妇科检查
小儿进行性骨化性肌炎,血常规
小儿急性呼吸窘迫综合征,胸部平片
阴茎硬结症,阴茎超声检查
产科休克,体位
小儿血管瘤血小板减少综合征,纤维蛋白降解产物
皮肤颌口虫病,CT检查
小儿神经母细胞瘤,便常规
颈椎间盘突出症,椎间孔挤压试验
疫斑热,皮肤真菌镜检
尺骨下1/3骨折合并下尺桡关节脱位,四肢的骨和关节平片
小儿严重急性呼吸综合征,血常规
小儿慢性肉芽肿病,硝基四唑氮蓝试验
小儿眼-脑-肾综合征,心电图
甲亢,游离三碘甲状腺原氨酸
小儿先天性睾丸发育不全,心电图
小儿气胸,胸部MRI
小儿继发性腹膜炎,腹部叩诊
脾疳,寄生虫检查的直接涂片法
胸内甲状腺肿,体层摄影
疣状皮肤结核,涂片
维生素D缺乏病,血常规
原发性膀胱输尿管返流,肾功能检查
脑梗死,纤维蛋白原
不均匀性脂肪肝,肝脏超声检查
酒精所致精神障碍,脑电图检查
慢性肉芽肿病,中性炎症细胞吞噬试验
神经类疾病,CT检查
腹绞痛综合征,腹部外形触诊
小儿维生素E缺乏病,便常规
阿米巴性宫颈炎,肿瘤标志物检测
意识障碍,颅脑MRI检查
肺血吸虫病,支气管镜检查
先天性胸骨后膈疝,胸部CT检查
新生儿B链球菌感染,心电图
外阴-阴道-牙龈综合征,全血细胞计数
膀胱癌,组织多肽抗原（TPA）
老年人急性阑尾炎,纤维结肠镜检查
白蛉热,尿常规
结肠过敏症,肠镜
心脏转移瘤,血常规
小脑脑桥角脑膜瘤,便常规
先天性长结肠,腹部听诊
小儿自身免疫性溶血性贫血,抗人球蛋白试验
小儿病毒相关吞噬血细胞综合征,涂片
神经梅毒,脑脊液葡萄糖(CSF-Glu)
小颌畸形综合征,便常规
肝损伤,血清山梨醇脱氢酶
视神经炎,色觉
裂纹舌,血常规
小儿感染性心内膜炎,颅脑CT检查
血气胸,胸壁检查
幽门梗阻,胃液乳酸定性试验
卵巢黄体囊肿破裂,腹腔镜
小儿骨软骨瘤,血常规
纯红细胞再生障碍,血常规
库欣综合征,尿孕酮(P)
小儿溶血尿毒综合征,血常规
胃结核,上消化道X线钡餐
结核性盆腔炎,腹腔镜
斑疹伤寒立克次体肺炎,胸部透视
勃起功能障碍,尿常规
长膜壳绦虫病,粪便寄生虫
复孔绦虫病,脑血管造影
支原体肺炎,痰液的一般性状检查
甲状腺功能减退,甲状腺131碘吸收率
副肿瘤性小脑变性,便常规
肺部真菌感染,肺功能检查
痰厥,胸部CT检查
腔隙性脑梗死,脑脊液检查-化学检查-蛋白质检查
盘状红斑狼疮,类风湿因子（RF）
泪腺多形性腺瘤,血管造影
盆腔脓肿,追踪减影透视
伤食泄泻,尿常规
小儿卡肺囊虫肺炎,肺和胸膜听诊
副神经节起源的肿瘤,CT检查
小儿一氧化碳中毒,血常规
格林－巴利综合征,心电图
胰腺脑病综合征,胰腺的CT检查
胰头癌,尿常规
肺胸膜阿米巴病,酶联免疫吸附试验
心房内折返性心动过速,乳酸脱氢酶(LDH,LD)
腰椎结核,钼靶X线检查
滑石粉尘肺,肺活量（VC）
急性肾功能不全,胍基化合物
出血性膀胱炎,膀胱镜
放射性视网膜病变,眼底检查
小儿埃莱尔-当洛综合征,四肢的骨和关节平片
臀上皮神经干痛,浅感觉检查
紫外线伤,眼科检查
多种抽动综合征,脑电图检查
白细胞减少症,血常规
小儿梅克尔憩室,血常规
消化系统疾病伴发的精神障碍,下消化道内镜检查
海绵窦血栓,颅脑CT检查
消化道出血,腹部CT
前庭功能紊乱,过指试验
羊胡疮,皮肤真菌镜检
髂腹股沟神经干痛,姿势与步态
小儿肺水肿,胸部平片
尿毒症,乳酸与丙酮酸比值
秋燥,肺部检查
白喉性心肌炎,胸部平片
小儿糖尿病,尿常规
骨化性肌炎,X线碘油造影
下肢动脉硬化闭塞症,收缩压
胰腺癌,胰胚抗原
卵巢囊肿,腹腔穿刺
出血性脑梗死,颅脑MRI检查
脾功能亢进症,非结合胆红素(SIB,IBIL）
射精功能障碍,输精管造影
尿道憩室,尿常规
新生儿肛门和直肠畸形,膀胱造影
小儿结核病,痰液的一般性状检查
男性乳腺癌,免疫病理检查
小儿精神发育迟缓,神经系统检查
急性结肠假性梗阻综合征,血常规
小儿肌阵挛性癫痫,脑脊液5-羟吲哚乙酸
新生儿高血糖症,便常规
慢性进行性舞蹈病,颅脑超声检查
缺血性脑卒中,红细胞电泳时间
中间型链球菌感染,白细胞分类计数
小儿狼疮肾炎,狼疮细胞
额叶癫痫,颅脑CT检查
小儿糖尿病肾病,尿微量转铁蛋白
无脑儿,羊水甲胎球蛋白
小儿特发性尿钙增多症,尿肌酐
猩红热,白细胞分类计数
醛固酮缺乏症,肾素活性
三叉神经痛,三叉神经的面部感觉检查
后天性大疱性表皮松解,B因子
输尿管炎,输尿管超声检查
代谢性白内障,裂隙灯
急性早幼粒细胞白血病,血常规
先天性远端尺桡关节半脱位,X线碘油造影
阴部神经干痛,脊椎平片
乳泣,便常规
胆囊癌,胎儿碱性蛋白（BFP）
匐行性角膜溃疡,角膜检查
锡尘肺,胸部平片
小儿出血性疾病,凝血时间
非特异性阴道炎,血常规
小儿异染性脑白质营养不良,心电图
地方性斑疹伤寒,涂片
巨大胎儿,羊水渗透压
癫痫发作与癫痫综合征,神经系统检查
小儿先天性直肠肛门畸形,肛门指检
小儿家族性复发性血尿综合征,血常规
无症状性脑梗死,颅脑CT检查
急性蜂窝组织炎,血常规
化脓性脑膜炎,脑脊液C-反应蛋白
小儿呼吸道合胞病毒肺炎,胸部平片
播散性嗜酸粒细胞增多性胶原病,尿常规
冠状动脉终止异常,心血管造影
新生儿急性肾功能衰竭,急性肾功能衰竭诊断试验
淋巴瘤样肉芽肿,尿免疫球蛋白（Ig）
小儿肺不张,斯叩达鼓音
家族性红细胞增多症,血红蛋白电泳
胸廓畸形,胸廓检查
胬肉攀睛,眼及眶区CT检查
结缔组织性肠炎,类风湿相关核抗原(RANA)抗体
小儿色素沉着息肉综合征,腹部平片
喉气管食管裂,内镜检查
辐射性白内障,视网膜检影法
小儿抽动秽语综合征,脑电图检查
小儿软组织肉瘤,核磁共振成像(MRI)
椎管狭窄,神经系统检查
听神经鞘瘤,前庭功能检查
小儿预激综合征,胸部平片
进行性面偏侧萎缩症,血液生化六项检查
小儿脑干胶质瘤,头颅平片
脊髓型颈椎病,压顶试验
三尖瓣关闭不全,弗里德瑞希征
生长期脱发,真菌组织病理学
鼻腔囊肿,鼻粘膜及鼻腔分泌物
色厥色脱,便常规
胸内肾,便常规
混合瘤,血液检查
妊娠合并甲状腺功能减退,叶酸
颌面部淋巴管瘤,颅脑MRI检查
膝关节韧带损伤,骨与关节MRI检查
视束病变,视力
小儿女性性早熟,颅脑CT检查
外耳道异物,耳的一般检查法
小儿糖原贮积病Ⅵ型,肾上腺素试验
小儿特发性尿钙增多症,血常规
小儿纤维性骨营养不良综合征,核磁共振成像(MRI)
原发性腹膜癌,腹水检查
小儿斜视,眼球运动检查
外阴隆凸性皮肤纤维肉瘤,血常规
外伤性脑积水,颅脑CT检查
小儿丘疹性肢皮炎综合征,皮损
透明细胞软骨肉瘤,X线碘油造影
二硫化碳中毒,心肺功能运动试验（CPET）
糖尿病,口服葡萄糖耐量试验
睑外翻,视力
匐行性脉络膜萎缩,眼球和眼眶的超声检查
恶性青光眼,直接检眼镜检查法
肩锁关节脱位,落臂试验
过敏性紫癜肾炎,血常规
尺桡骨干骨折,四肢的骨和关节平片
滑石粉尘肺,一秒用力呼气量
咳嗽性哮喘,心电图
寄生虫性尿路感染,CT检查
婴幼儿外阴阴道炎,尿常规
腹膜后感染与脓肿,尿常规
风湿性关节炎,血清铜（Cu2+,Cu)
爆裂性眼眶骨折,钼靶X线检查
白化病,肿瘤标志物检测
中性白(粒)细胞减少症,凝集实验
外伤后颈内动脉闭塞,颅脑CT检查
糖原贮积病Ⅱ型,血液生化六项检查
嗜酸性腺瘤,CT检查
高致病性禽流感病毒感染,酶联免疫吸附试验
包皮阴茎头炎,血常规
外阴阿米巴病,阿米巴原虫抗原和抗体
手湿疹,皮肤涂片显微镜检查
CM1神经节苷脂贮积症,尿液分析
获得性免疫缺陷综合征的消化系统损害,粪脂肪定量
小儿急性胆囊炎,腹腔穿刺
里尔黑变病,细胞组织化学染色
CD30阳性皮肤T细胞淋巴瘤,皮损
非阵发性交接区性心动过速,心电图
外阴上皮样肉瘤,肿瘤标志物检测
钠过多,内分泌功能试验
胆囊平滑肌肉瘤,腹部透视
夜惊,神经系统检查
小儿先天性肺囊肿,氧分压
小儿急性血行播散型肺结核,胸部疾病体征检查
假膜性肠炎,涂片
踝部骨折,骨与关节MRI检查
病毒性肝炎,血清鸟氨酸氨基甲酰转移酶
寻常型天疱疮,便常规
新生儿迁延性胆汁淤积性黄疸,蛋白电泳
卵巢肿瘤,核磁共振成像(MRI)
股骨头坏死,4字试验
小脑脑桥角脑膜瘤,血常规
镰状细胞贫血,心电图
耳廓软骨膜炎,血涂片
肺嗜酸细胞组织细胞增生症,胸部MRI
特发性股骨头坏死,核磁共振成像(MRI)
急淋,静脉尿路造影
垂体危象与垂体卒中,脑电图检查
暴发性紫癜,血小板计数（PLT）
颈丛神经卡压症,钼靶X线检查
老年人胃癌,酶学检查
腹腔肺吸虫病,胸腔积液检查
上矢状窦血栓性静脉炎,腰椎穿刺
朗格汉斯细胞组织细胞增生症,肾功能检查
嗜血细胞综合症,骨髓象分析
外耳道炎,外耳检查
曲霉菌病,涂片
血栓闭塞性脉管炎,脉波
下肢深静脉血栓形成,血液生化六项检查
吸烟中毒症,胸部平片
急黄,间接胆红素
水、电解质紊乱伴发的精神障碍,血常规
阴汗,皮肤病的物理检查
子宫内膜息肉,Bryan试验
肾母细胞瘤,CT检查
骨髓炎,血常规
小儿肝性脑病,血常规
眼眶骨纤维异常增殖症,眼球和眼眶的超声检查
阿司匹林诱发哮喘,药敏试验
小儿急性血源性骨髓炎,核磁共振成像(MRI)
结核性脑膜炎,脑脊液色氨酸试验
特发性癫痫综合征,颅脑MRI检查
森林脑炎,补体结合试验
小儿巨细胞病毒肺炎,补体结合试验
溃疡病穿孔,腹腔穿刺
小儿湿疹,皮肤病的物理检查
巴瑞特综合征,纤维胃镜检查
步态异常,颅脑MRI检查
消化不良,放射性核素肾图
坏死性外耳道炎,耳鼻咽喉CT检查
新生儿B链球菌感染,抗链球菌壁多糖抗体
铁利用性贫血,血红蛋白
面部肉芽肿,真菌组织病理学
老年人血栓性疾病,纤溶酶
咽扁桃体肥大,耳鼻咽喉CT检查
短P-R综合征,痰液常规检查
痹证,血常规
内分泌功能亢进,促甲状腺激素释放激素
食管狭窄,食管造影
福克斯-阜太斯病,涂片
小儿急性髓样白血病,血常规
脑室炎,颅脑MRI检查
妊娠热病,产科检查
肺栓塞,凝血因子活性测定
非霍奇金淋巴瘤,免疫学检测
汞中毒,全血汞
男性不育症,精子顶体酶
革兰阳性球菌和革兰阴性杆菌性巩膜炎,细菌学检验
骨瘤,四肢的骨和关节平片
慢性胆管炎,静脉胆道造影
艾滋病,中和试验
成人多囊肾,血管造影
先天性高肩胛症,骨关节及软组织CT检查
急性腹泻,单核细胞计数(MONO)
大动脉炎,肺功能检查
妊娠合并血栓性血小板减少性紫癜,凝血酶时间
新生儿消化不良,血常规
小儿同型胱氨酸尿症,腹部平片
细菌性结肠炎,便常规
胆囊腺肌增生病,肝、胆、胰、脾的MRI检查
夸赛纳森林病,尿液分析
全身性发疹性组织细胞增生症,皮损
食管源性胸痛,心电图
老年人脊髓亚急性联合变性,肌电图
骨盆骨折,骨关节及软组织CT检查
大楼病综合征,血常规
脊柱脊髓损伤,霍夫曼征
血栓性浅静脉炎,尿常规
黄斑变性,眼科检查
硬皮病,叶酸
变应性皮肤血管炎,抗内皮细胞抗体
小儿假膜性肠炎,凝集实验
继发性单克隆免疫球蛋白病,免疫电泳
镍中毒,胸部CT检查
咽部神经鞘膜瘤,鼻咽部MRI检查
小儿嗜血流感杆菌肺炎,血清免疫球蛋白（Ig）
老年人真性红细胞增多症,维生素B1
登革热,血常规
投掷运动,血常规
子宫内膜间质肉瘤,盆腔MRI检查
虚劳,尿常规
肠气囊肿,内镜检查
非霍奇金淋巴瘤,血液检查
小儿后颅窝型脑积水综合征,国际标准智力测试
胰腺结核,结核杆菌检查
会厌炎,血涂片
陈旧性肺结核,胸部透视
牙周脓肿,口腔X光片检查
小儿急性气管支气管炎,痰培养+药敏试验
隐匿性肾小球肾炎,肾脏超声检查
眼外肌广泛纤维化综合征,瞳孔反射
尿道综合征,膀胱镜
上矢状窦血栓性静脉炎,血常规
小儿肠套叠,胃肠道疾病的超声检查
新生儿呕吐,CT检查
下丘脑疾病,位置觉
新生儿先天性胆道闭锁,腹腔镜
感染性关节炎,类风湿因子
食管肉瘤,内镜检查
小儿脑积水,血常规
妊娠合并癫痫,脑电图检查
缺血性肠炎,粪细菌培养
老年人肺心病,胸部平片
突发性耳聋,听力检查
热射病,脉搏
先天性直肠肛门畸形,腹部CT
阴茎扭转,包皮包茎检查
口腔毛滴虫病,五官MRI检查
血管炎性周围神经病,F-波
成人T细胞白血病,胸部B超
第一掌骨基底部骨折脱位,CT检查
缺铁性贫血,转铁蛋白饱和度
行军性血红蛋白尿,血清乳酸脱氢酶
静脉曲张,普拉特试验
月经过多,腹腔镜
心力衰竭,血心钠肽（ANP）
片吸虫病,胆道造影
脊柱结核,脊柱椎体平扫
小儿不对称身材-矮小-性发育异常综合征,婴幼儿测量身长
外阴疖病,血常规
嗜酸性细胞胃肠炎,胃肠道功能动力学检查
持续性枕横位难产,胎方位
小肠虚寒,尿常规
小儿胆道蛔虫症,静脉胆道造影
小儿内脏幼虫移行症,特异性IgE抗体
糖代谢异常伴发的精神障碍,血液电解质检查
脑膨出和脑脊膜膨出,颅脑CT检查
Ⅱ型免疫母细胞性淋巴腺病,浆细胞
椎管内结核肉芽肿,脑脊液动力学试验
小儿肢端肥大症和垂体性巨人症,四肢透视
产后劳伤,腰背部检查
温抗体型自身免疫性溶血性贫血,网织红细胞计数（RC）
猝死,血液生化六项检查
阿洪病,血涂片
小儿莫拉雷脑膜炎,颅脑MRI检查
信息成瘾,神经系统检查
老年人甲亢性心脏病,胰岛素
肺动脉口狭窄,胸部平片
紫癜性肾炎,肾脏叩诊
卵巢支持-间质细胞瘤,免疫病理检查
特发性肺含铁血黄素沉着症,心电图
慢性肠炎,血小板计数（PLT）
小脑萎缩,反跳试验
肺栓塞,生理无效腔（Vd/Vt）
急性附件炎,CT检查
先天性耳前瘘管,心电图
小儿珠蛋白生成障碍性贫血,异丙醇试验
小儿烧伤,体温测量
失眠抑郁,颅脑CT检查
妊娠合并弓形虫病,弓形虫抗体
郎-奥韦综合征,腹部CT
严重肝病引起获得性凝血因子异常,部分凝血活酶时间
小儿肺水肿,胸部MRI
食管癌,上消化道功能测定和显像
慢性进行性眼外肌麻痹,病理反射检查
小儿生殖细胞瘤,CT检查
蛲虫性阴道炎,便常规
胃节律紊乱综合征,胃肠道疾病的超声检查
前房积血,全血细胞计数
牙周病,口腔X光片检查
流产,妇科超声检查
严重联合免疫缺陷病,双链酶皮内试验
小儿生殖细胞瘤,肿瘤标志物检测
左房恶性黏液瘤,核磁共振成像(MRI)
桡神经感觉支卡压,心内电生理检查
甲真菌病,真菌检查
小儿丁型病毒性肝炎,尿铜
