start,end
恐怖性焦虑障碍,盐酸帕罗西汀片
盲襻综合征,健儿清解液
肩峰骨折,复方氨基酸胶囊(8-11)
肺组织细胞增生症,盐酸左氧氟沙星胶囊
假膜性肠炎,乳酸左氧氟沙星片
老年人缺血性心肌病,三磷酸腺苷二钠片
接触性唇炎,四维他胶囊
第四脑室肿瘤,强力康颗粒
淋巴细胞减少症,消癌平片
食管肉瘤,氟尿嘧啶注射液
眼眶神经鞘瘤,强力康颗粒
早期复极综合征,苯磺酸氨氯地平胶囊
垂痈,甲硝唑芬布芬胶囊
内伤发热,复方鲜竹沥液
胃结核,异烟肼片
椎动脉创伤性栓塞,双嘧达莫片
铜中毒引起的溶血性贫血,硫唑嘌呤片
狂病,苯妥英钠片
成人痒疹,五妙水仙膏
腮腺恶性肿瘤,强力康颗粒
双侧束支传导阻滞,硫酸阿托品注射液
胎盘部分残留,氧氟沙星片
乙脑伴发的精神障碍,氟哌啶醇片
小儿热性惊厥,安宫牛黄丸
窦性心动过缓,盐酸胺碘酮片
眼内转移性肿瘤,强力康颗粒
风湿性血管炎,醋酸泼尼松片
面神经炎,甲钴胺胶囊
小儿盘肠气痛,盐酸甲氯芬酯胶囊
软下疳,盐酸美他环素片
多形红斑样皮疹,注射用生长抑素
右心室双出口,依托红霉素颗粒
耳真菌病,头孢氨苄胶囊
赤白游风,氯雷他定糖浆
绝经期关节炎,黄体酮胶囊
亚健康,益安宁丸
肺淀粉样变性,盐酸左氧氟沙星胶囊
高钙血症,呋塞米片
烟酸缺乏神经病,赖氨肌醇维B12口服溶液
急性肾小球肾炎,结石通茶
老年人急性左心衰竭,呋塞米片
剥脱性唇炎,四维他胶囊
蚊子叮咬,止痒消炎水
星形病毒胃肠炎,依托红霉素片
风寒感冒,复方感冒灵颗粒
精神障碍,氟哌啶醇片
宫颈炎,植物萃取抑菌剂
偏执性精神障碍,富马酸喹硫平片
垂痈,维生素B2片
小儿吉兰-巴雷综合征,维生素B1片
阴囊丝虫病,阿苯达唑片
颅后窝室管膜瘤,苦参碱氯化钠注射液
哕,藿香正气片
进行性脊髓性肌萎缩症,三磷酸腺苷二钠片
枢椎齿状突骨折,接骨续筋片
痢疾,盐酸左氧氟沙星胶囊
须疮,阿莫西林胶囊
溃疡分枝杆菌感染,盐酸雷尼替丁胶囊
风湿病,双蚁祛湿通络胶囊
持续性交接区折返性心动过速,宁心宝胶囊
急性髌骨脱位,跳骨片
听力障碍,龙胆泻肝丸
有机氯杀虫剂中毒,十一味金色丸
神经肽性肢端感觉异常,牛黄解毒丸
乳房疼痛,头孢氨苄胶囊
高睾酮血症,氨苯蝶啶片
念珠菌病,转移因子口服溶液
反流性喉炎,乙酰螺旋霉素片
先天性喉闭锁,乙酰螺旋霉素片
流行性斑疹伤寒,诺氟沙星胶囊
肢端肥大症,甲磺酸溴隐亭片
细菌性肠炎,盐酸左氧氟沙星胶囊
脊髓蛛网膜炎,氯霉素片
颅骨骨髓炎,注射用磷霉素钠
青少年及小儿阴道肉瘤,氟尿嘧啶注射液
细菌性肺炎,阿莫西林胶囊
肱骨小头骨折,复方氨基酸胶囊(8-11)
生殖道感染,阿莫西林颗粒
小儿急性中毒,布美他尼片
腹胀,藿香正气丸
中毒性肾病,枸橼酸钾缓释片
进行性脊髓性肌萎缩症,三磷酸腺苷二钠注射液
胆汁性腹膜炎,氟康唑胶囊
牙宣,丁硼乳膏
多器官功能障碍综合征,辅酶Q10胶囊
性病,土霉素片
下丘脑错构瘤,司莫司汀胶囊
进行性肌营养不良症,维生素E软胶囊
反流性食管炎,蒙脱石散
胆道感染,清肝利胆胶囊
卵巢泡膜细胞瘤,醋酸甲地孕酮分散片
小儿红白血病,硫唑嘌呤片
组织细胞坏死性淋巴结炎,西黄丸
回旋形线状鱼鳞病,复方乳酸乳膏
金疮,依托红霉素片
心房颤动,阿司匹林肠溶胶囊
结核性葡萄膜炎,环孢素软胶囊
老年人糖尿病酮症酸中毒,沙格列汀片
心源性肝硬化,二十五味松石丸
小儿肝性脑病,吡拉西坦片
阴挺,北芪片
中性粒细胞减少症,盐酸左氧氟沙星片
脑疝,甘露醇注射液
小儿指甲-髌骨综合征,呋塞米注射液
藏毛性疾病,头孢氨苄胶囊
单纯性外阴阴道念珠菌病,克霉唑阴道片
Marie-Bamberger综合征,消炎镇痛膏
咽畸胎瘤,注射用氨磷汀
儿童睡眠障碍,婴儿健脾颗粒
老年人高钙血症,呋塞米片
妊娠高血压综合征眼底病变,胰激肽原酶肠溶片
膀胱气痛,头孢氨苄胶囊
食管间质瘤,甲磺酸伊马替尼胶囊
肺隐球菌病,盐酸伊曲康唑胶囊
盆腔结缔组织炎,盐酸左氧氟沙星胶囊
侧脑室肿瘤,司莫司汀胶囊
纵隔脓肿,平消片
对苯二胺皮炎,复方曲安奈德乳膏
抗磷脂抗体综合征,哈西奈德溶液
口周湿疹,炉甘石洗剂
胆固醇脓胸,盐酸克林霉素棕榈酸酯干混悬剂
喉烧灼伤,创灼膏
蛋白丢失性胃肠病,香砂养胃丸
甲型病毒性肝炎,胸腺肽肠溶片
小儿感染性心内膜炎,注射用青霉素钠
腰椎小关节不稳症,麝香壮骨膏
铅中毒,维生素C片
小儿波-杰综合征,乳酸左氧氟沙星片
胫骨内髁骨软骨病,醋酸钙颗粒
酒精中毒性肌病,盐酸硫必利片
小儿X-连锁高免疫球蛋白M血症,胸腺肽肠溶片
喘证,蛤蚧定喘丸
小儿尼曼-皮克病,注射用二巯丁二钠
乳腺增生,乳宁胶囊
眼睑皮肤弛缓症,妥布霉素滴眼液
慢性盆腔疼痛,盐酸左氧氟沙星胶囊
踝部扭伤,消炎镇痛膏
脑膜炎球菌血症,盐酸米诺环素胶囊
神经系统先天性疾病,维生素E软胶囊
单纯性疱疹,阿昔洛韦分散片
变形杆菌肺炎,乳酸左氧氟沙星片
结直肠损伤,胃乐新胶囊
小儿溃疡性结肠炎,硫唑嘌呤片
帕金森病性痴呆,吡拉西坦片
小儿龋病,抗菌消炎胶囊
骨的恶性纤维组织细胞瘤,注射用异环磷酰胺
旋毛虫病,阿苯达唑片
血栓闭塞性脉管炎,曲克芦丁片
毛细血管或静脉血栓形成,脉络舒通颗粒
细菌性痢疾,乳酸左氧氟沙星片
血管活性肠肽瘤,注射用异环磷酰胺
单核细胞白血病,乌苯美司胶囊
疲劳性骨折,骨肽片
小儿鼻炎,诺氟沙星胶囊
髓过氧化物酶缺乏症,脾氨肽口服冻干粉
玻璃体出血,卵磷脂络合碘片
婴儿型黑矇性痴呆,小儿双磺甲氧苄啶颗粒
休止期脱发,非那雄胺片
非特异性外阴炎,甲硝唑乳膏
腓骨近端骨折,复方氨基酸胶囊(8-11)
腹部肿瘤,注射用硫酸长春新碱
血清性荨麻疹,氯雷他定片
非性病性梅毒,罗红霉素分散片
小儿X-连锁严重联合免疫缺陷病,胸腺肽肠溶片
休息痢,枯草杆菌活菌胶囊
药物过敏,醋酸氟轻松乳膏
小儿脱屑性肺炎,乳酸左氧氟沙星片
脱阳,益肾灵颗粒
喉痈,片仔癀胶囊
急性胆囊炎,二十五味松石丸
左后分支传导阻滞,硫酸阿托品注射液
言语障碍,吡拉西坦片
蛔虫病,阿苯达唑颗粒
炭疽病,琥乙红霉素颗粒
急性根尖周炎,头孢氨苄胶囊
宫颈癌,氟尿嘧啶注射液
老年人慢性淋巴细胞白血病,苯丁酸氮芥片
妊娠合并原发性高血压,盐酸拉贝洛尔片
男性病,金刚片
小儿外部性脑积水,注射用七叶皂苷钠
发疹性毳毛囊肿,普卢利沙星胶囊
血管内大B细胞淋巴瘤,复方斑蝥胶囊
原发性纤维蛋白溶解症,人凝血因子Ⅷ
幼淋巴细胞白血病,苯丁酸氮芥片
动脉瘤样骨囊肿,注射用氨磷汀
卵巢卵黄囊瘤,苯丁酸氮芥片
许莫氏结节,醋酸可的松片
亚急性联合变性,盐酸苯海索片
髓性多汗症,五味安神颗粒
真菌性肠炎,诺氟沙星胶囊
小儿结膜吸吮线虫病,阿苯达唑片
异位急性阑尾炎,肿节风分散片
血管炎,醋酸泼尼松片
缺血性肠绞痛,阿托品异丙嗪注射液
痛风性关节炎,阿司匹林肠溶胶囊
糖尿病性视网膜病变,银杏叶提取物片
须部假毛囊炎,麦迪霉素片
小儿单侧肺异常透亮综合征,盐酸左氧氟沙星胶囊
消渴病,蜂胶片
小儿海蓝组织细胞增生症,转移因子口服溶液
小儿单侧肺异常透亮综合征,头孢氨苄胶囊
妊娠合并病毒性肝炎,强肝糖浆
小儿急性胰腺炎,注射用头孢唑林钠
股骨髁上骨折,骨肽片
柯莱斯骨折,骨肽片
穿凿脓肿性头部毛囊炎及毛囊周围炎,阿莫西林颗粒
乙状结肠间疝,小儿暖脐膏
行经泄泻,益肾灵颗粒
急进性肾小球肾炎,雷公藤多苷片
老年人运动神经元病,巴氯芬片
坐骨疝,十香暖脐膏
坏死性肠炎,盐酸左氧氟沙星胶囊
胁痛,复方二氯醋酸二异丙胺片
浸润性乳腺癌,转移因子口服溶液
吉兰-巴雷综合征,卡马西平片
室性并行心律及室性并行心律性心动过速,宁心宝胶囊
小儿松果体区肿瘤,鸦胆子油口服乳液
肺泡-毛细血管阻滞综合征,头孢氨苄胶囊
小儿阅读障碍,吡拉西坦片
新生儿出血症,维生素K1注射液
妊娠合并慢性肾小球肾炎,呋塞米片
间充质软骨肉瘤,甲氨蝶呤片
肾脏疾病伴发的精神障碍,氟哌啶醇片
肛瘘,赛霉安散
妊娠痒疹,氯雷他定片
骨血管内皮细胞瘤,注射用氨磷汀
儿童期情绪障碍,盐酸帕罗西汀片
小儿霉甘蔗中毒,布美他尼片
坐骨神经损伤,麝香壮骨膏
下颈椎不稳症,氨糖美辛肠溶片
皮肤淋巴细胞瘤,复方斑蝥胶囊
特发性含铁血黄素沉着症,注射用甲磺酸帕珠沙星
非典型分枝杆菌性巩膜炎,复方硫酸新霉素滴眼液
鼻疔,消炎片
肝炎,阿德福韦酯片
牙龈炎,西瓜霜润喉片
溃疡坏死性口炎,牛黄解毒丸
小儿非霍奇金淋巴瘤,紫杉醇注射液
感染性急性小管间质性肾炎,蒺藜药酒
心房扑动,盐酸普萘洛尔片
四肢血栓性浅静脉炎,地奥司明片
蠕形螨病,曲安奈德益康唑乳膏
氨基甲酸酯类农药中毒,布美他尼片
胰胆汁综合征,尿嘧啶替加氟片
葡萄膜恶性黑色素瘤,司莫司汀胶囊
食管其他恶性肿瘤,氟尿嘧啶植入剂
蚊子叮咬,马来酸氯苯那敏片
阳虚,补肾强身片
焦虑症,盐酸丁螺环酮片
小儿脑水肿与颅内高压综合征,注射用七叶皂苷钠
血栓形成,抗栓胶囊
氰化物中毒,布美他尼片
小儿腺苷脱氨酶缺乏,静注人免疫球蛋白(pH4)
青少年及小儿子宫颈癌,消癌平片
淋巴水肿,螺内酯片
心房内折返性心动过速,心肝宝胶囊
线粒体病,宁心益智胶囊
视网膜病变,明目地黄丸
慢性病,门冬胰岛素30注射液
颅内静脉窦血栓形成,盐酸氟桂利嗪胶囊
老年人脑心综合征,安宫牛黄丸
持久性色素异常性红斑,丙酸氯倍他索乳膏
四川并殖吸虫病,吡喹酮片
尿毒症性心肌病,三磷酸腺苷二钠片
小儿选择性免疫球蛋白A缺乏症,胸腺肽肠溶片
微囊肿腺癌,转移因子注射液
肝吸虫病,吡喹酮片
伪聋,尼莫地平缓释胶囊
涎腺结核,异烟肼片
第五日综合征,肿节风胶囊
精神障碍,奋乃静片
脓窠疮,头孢氨苄胶囊
Theodore上方角膜缘角结膜炎,妥布霉素地塞米松滴眼液
股外侧皮神经炎,曲安奈德益康唑乳膏
食管炎,蒙脱石散
巨细胞动脉炎性巩膜炎,双氯芬酸钠滴眼液
结核性膀胱挛缩,盐酸丙哌维林片
血管炎,马栗种子提取物片
肝胆湿热,恩替卡韦分散片
气单胞菌肺炎,头孢氨苄胶囊
喉烧灼伤,盐酸左氧氟沙星片
小儿隐睾症,注射用绒促性素
甲状腺功能亢进性心肌病,丙硫氧嘧啶片
哮喘持续状态,蛤蚧定喘丸
网状青斑,益脉康软胶囊
环状红斑,甲泼尼龙片
脾劳,建曲
中风后遗症,通脉颗粒
肝胆湿热,阿德福韦酯片
肾性氨基酸尿,氢氯噻嗪片
小儿慢性支气管炎,小儿珍贝散
甲下外生骨疣,强力康颗粒
急性肾炎,肾炎安胶囊
溃疡性结肠炎性关节炎,阿司匹林片
小儿血友病,氨甲环酸片
书写痉挛,吡贝地尔缓释片
瘰疬性苔藓,利福平胶囊
寄生虫妄想,盐酸氯米帕明片
Zieve综合征,蜂胶片
恶性葡萄胎,巯嘌呤片
小儿肾性尿崩症,醋酸去氨加压素片
桡骨干骨折,舒筋活血片
类癌综合征,复方万年青胶囊
脊髓火器伤,单唾液酸四己糖神经节苷脂钠盐注射液
耳病,阿奇霉素分散片
肝结石,维生素C片
肺棘球蚴病,阿苯达唑片
外阴腺鳞癌,消癌平片
股四头肌肌腱断裂,关节止痛膏
中间葡萄膜炎,复方硫酸新霉素滴眼液
继发性痛经,阿司匹林肠溶胶囊
脊柱脊髓伤,脑苷肌肽注射液
副肿瘤性脊髓病,益髓颗粒
森林脑炎,森林脑炎灭活疫苗
克里米亚-刚果出血热,藻酸双酯钠片
膀胱尿道异物,肾石通颗粒
产碱杆菌肺炎,头孢氨苄胶囊
结核性干性胸膜炎,清肺十八味丸
巨吻棘头虫病,阿苯达唑片
乙型病毒性肝炎,恩替卡韦分散片
闭合性脑外伤,吡拉西坦片
克罗伊茨费尔特-雅各布病,奥拉西坦胶囊
结肠黑变病,消癌平片
胰岛功能性β细胞瘤,醋酸奥曲肽注射液
脊索瘤,苦参碱氯化钠注射液
脑血管硬化,脑络通胶囊
厌氧菌肺炎,克拉霉素分散片
阴冷,枸橼酸氯米芬片
乙酰苯胺类中毒,十一味金色丸
肺假性淋巴瘤,醋酸泼尼松片
咳嗽性哮喘,复方愈创木酚磺酸钾口服溶液
消散延迟性肺炎,乳酸左氧氟沙星片
痛性青紫综合征,马来酸氯苯那敏片
肺咳,川贝枇杷糖浆
冠状动脉供血不足,果糖二磷酸钙片
热汗,对氨基水杨酸钙片
肌萎缩性侧索硬化,三磷酸腺苷二钠注射液
伴有虹膜睫状体炎的继发性青光眼,拉坦前列素滴眼液
女性的青春期延迟,甘草锌胶囊
小儿骨与关节结核,消炎镇痛膏
高渗性非酮症性糖尿病昏迷,氯化钠注射液
口腔念珠菌病,克霉唑阴道片
弯曲菌肠炎,依托红霉素片
妊娠合并血栓性疾病,毛冬青胶囊
急性应激反应,氟哌啶醇片
卵巢环管状性索肿瘤,苯丁酸氮芥片
黄体囊肿,注射用重组人绒促性素
异常血红蛋白病,注射用腺苷钴胺
椎间隙感染,巴氯芬片
热带性肺嗜酸性粒细胞浸润症,头孢氨苄甲氧苄啶片
眼眶骨膜炎,复方阿胶补血膏
疖与疖病,阿奇霉素片
手汗症,五味安神颗粒
阿尔茨海默病,吡拉西坦片
先天性肘关节融合,洛索洛芬钠片
热衰竭,龙虎人丹
鼻病,诺氟沙星胶囊
类肺炎性胸腔积液,臌症丸
肺热,益肾灵颗粒
乳腺癌皮肤转移,转移因子口服溶液
焦油性黑变病,止痒消炎水
微病毒B19感染性风湿病,阿司匹林肠溶胶囊
慢性盆腔炎,四环素片
类固醇肌病,硫唑嘌呤片
裂沟舌,维生素B2片
食管蹼和食管环,肠内营养混悬液(TPF)
小儿多发性硬化,卡马西平片
败血症肾损害,乳酸左氧氟沙星片
婴儿手足搐搦症,鱼肝油乳
小儿乙型肝炎病毒相关肾炎,胸腺肽肠溶片
慢性咳嗽,喷托维林氯化铵糖浆
颅内肿瘤,司莫司汀胶囊
老年人急性非淋巴细胞白血病,消癌平片
侧脑室肿瘤,强力康颗粒
颈腰综合征,麝香壮骨膏
客忤,左乙拉西坦片
畸胎瘤,注射用硫酸长春新碱
肾功能衰竭,呋塞米片
妊娠合并癫痫,普瑞巴林胶囊
胆道蛔虫病与肝蛔虫病,阿苯达唑片
老年人呼吸衰竭,盐酸多沙普仑注射液
避孕后闭经综合征,益坤宁片
慢性心力衰竭,卡托普利片
多发性遗传性骨软骨瘤,复方环磷酰胺片
目劄病,玻璃酸钠滴眼液
红细胞生成性卟啉病,磷酸氯喹片
遗传病,血宁胶囊
获得性免疫缺陷综合征,胸腺肽肠溶片
水痘,阿昔洛韦分散片
小儿亚急性骨髓炎,乳酸左氧氟沙星片
第一掌骨基底部骨折脱位,骨肽片
寄生虫妄想,盐酸帕罗西汀片
谵妄,奋乃静片
创伤性溃疡,甘草锌胶囊
乳房导管内乳头状瘤,平消片
膝关节骨性关节炎,抗骨质增生丸
小儿肾性尿崩症,氢氯噻嗪片
老年人高血压危象,苯磺酸氨氯地平胶囊
吻合口溃疡,盐酸雷尼替丁胶囊
非阵发性窦性心动过速,心肝宝胶囊
小儿消化道出血,泮托拉唑钠肠溶胶囊
缺血性视盘病变,复方樟柳碱注射液
无机磷中毒,布美他尼片
头皮脓疱糜烂性皮病,盐酸左氧氟沙星胶囊
高原肺水肿,呋塞米片
口腔粘膜病,丁硼乳膏
扁桃体炎,感冒清胶囊
颅内脊索瘤,强力康颗粒
青年心肌梗死,单硝酸异山梨酯胶囊
过敏性鼻炎,富马酸酮替芬片
鳃裂瘘管,复方磺胺甲噁唑片
霍乱,四环素片
卵巢肌肉来源肿瘤,醋酸甲地孕酮分散片
晶状体溶解性青光眼,拉坦前列素滴眼液
散发性甲状腺肿,左甲状腺素钠片
眼眶蜂窝织炎,红霉素肠溶片
毛圆线虫病,阿苯达唑片
小儿全远端型肾小管酸中毒,氢氯噻嗪片
小儿特发性肺纤维化,甲磺酸帕珠沙星注射液
小儿韦格纳肉芽肿,注射用甲氨蝶呤
慢性中耳炎,头孢氨苄胶囊
胃肠道癌皮肤转移,注射用盐酸平阳霉素
二度房室传导阻滞,宁心宝胶囊
维生素D中毒症,注射用鲑鱼降钙素
幼女性外阴阴道炎,甲硝唑乳膏
腘肌肌腱炎,双氯芬酸二乙胺凝胶
脓毒症,肠内营养混悬液(SP)
口腔炎,牛黄解毒丸
风湿性心肌炎,复方二氯醋酸二异丙胺片
结肠粪性穿孔,注射用硫酸核糖霉素
颌面部淋巴管瘤,注射用盐酸平阳霉素
外伤性乳糜胸,威麦宁胶囊
溶血性贫血,维生素E软胶囊
皮肤白喉,红霉素肠溶胶囊
骨结核,异烟肼片
纯植物神经功能衰竭,谷维素片
羟磷灰石沉积病,麝香壮骨膏
乙酰苯胺类中毒,布美他尼片
人工性荨麻疹,氯雷他定糖浆
失眠症,二十五味珊瑚丸
过敏性支气管肺曲霉病,氨茶碱片
结节性筋膜炎,复方水杨酸甲酯乳膏
麻疹样红斑型药疹,醋酸氟轻松乳膏
老年人厌氧菌性肺炎,盐酸左氧氟沙星胶囊
肛廔,盐酸左氧氟沙星胶囊
原发性乳腺淋巴瘤,甲睾酮片
纵隔囊肿,强力康颗粒
上斜肌腱鞘综合征,依托芬那酯凝胶
小儿特发性室性心动过速,盐酸普罗帕酮片
心包切开术后综合征,硬脂酸红霉素片
玻璃体及视网膜脱离手术所致青光眼,酒石酸溴莫尼定滴眼液
往来寒热,四环素片
水痘性角膜炎,氯霉素滴眼液
木村网状肢端色素沉着,养荣祛斑膏
狐惑,盐酸左氧氟沙星胶囊
骨髓病性贫血,参茸卫生丸
偏执性精神障碍,氯氮平片
癫狂病,安乐片
输尿管肿瘤,血尿胶囊
肝硬化,呋塞米片
羊膜腔感染综合征,氯霉素片
新生儿巨细胞病毒感染,盐酸甲氯芬酯胶囊
单纯性脊柱结核,利福喷丁胶囊
视网膜分支动脉阻塞,葛根素注射液
维生素B1缺乏病,三维鱼肝油乳
病毒性咽炎,头孢氨苄胶囊
痒性紫癜,维生素C咀嚼片
肩峰下撞击征,麝香壮骨膏
继发性白血病,醋酸泼尼松片
肛窦炎,盐酸左氧氟沙星胶囊
产后抑郁症,盐酸帕罗西汀片
生长期脱发,非那雄胺片
真菌中毒症,布美他尼片
阑尾肿瘤,氟尿嘧啶植入剂
小儿肝硬化,呋塞米片
癃闭,甲硫酸新斯的明注射液
新型隐球菌性脑膜炎,氨苄西林胶囊
非炎性单纯性突眼,抑亢散
瘢痕性脱发,荣发胶囊
脆甲症,维生素AD滴剂(胶囊型)
小儿甲基丙二酸血症,硫酸锌片
绿色瘤,消癌平片
肛肠病,美辛唑酮红古豆醇酯栓
酒精性肝病,葡醛内酯片
肠道感染后反应性关节炎,阿司匹林肠溶胶囊
点状内层脉络膜病变,复方樟柳碱注射液
利德尔综合征,螺内酯片
麻痹性臂丛神经炎,三磷酸腺苷二钠注射液
继发性皮肤滤泡中心细胞性淋巴瘤,复方斑蝥胶囊
卡氏肺囊虫肺炎,乳酸左氧氟沙星片
肺胀,乳酸左氧氟沙星片
胆道蛔虫病,阿苯达唑片
眼睑痉挛-口下颏部肌张力障碍,妥布霉素地塞米松滴眼液
水痘,阿昔洛韦缓释片
小儿卵巢肿瘤,醋酸甲地孕酮分散片
多毛症,对氨基水杨酸钙片
乳发,头孢氨苄胶囊
亨廷顿病,盐酸硫必利片
轻度脂肪肝,强肝片
摩根菌肺炎,盐酸左氧氟沙星胶囊
急性根尖周炎,人工牛黄甲硝唑胶囊
老年便秘,便秘通软膏
脏躁,盐酸帕罗西汀片
放射病,马来酸氯苯那敏片
汉坦病毒肺综合征,利巴韦林分散片
足舟状骨骨软骨病,醋酸钙颗粒
艾滋病,肠内营养混悬液(TPF)
恶性肿瘤,转移因子口服溶液
喉血管瘤,盐酸左氧氟沙星胶囊
老年人败血症,盐酸左氧氟沙星胶囊
汗孔周围炎及多发性汗腺脓肿,五味安神颗粒
先天性大疱性鱼鳞病样红皮病,复方乳酸乳膏
多灶性运动神经病,巴氯芬片
老年人甲状腺功能亢进危象,硫唑嘌呤片
产后抑郁症,盐酸度洛西汀肠溶胶囊
急性右侧心力衰竭,卡托普利片
小儿麻痹症,地巴唑片
妊娠合并缺铁性贫血,生血宁片
寒性荨麻疹,氯雷他定片
慢性阿米巴性痢疾,塞克硝唑胶囊
风湿性关节炎,阿司匹林片
桡骨远端骨折,骨肽片
肺曲菌病,乳酸左氧氟沙星片
大楼病综合征,注射用盐酸溴己新
小儿肺动脉高压,阿魏酸钠片
婴儿臀部肉芽肿,京万红软膏
乳腺导管扩张症,乳宁片
褐黄病,盐酸沙丙蝶呤片
口腔单纯性疱疹,利巴韦林含片
酒精性肝炎,垂盆草颗粒
腹腔脓肿,强力康颗粒
Barrett食管,奥美拉唑肠溶胶囊
前置血管,千金保孕丸
肺心病,祛痰止咳胶囊
肠癌,消癌平糖浆
前骨间神经卡压综合征,甲钴胺分散片
后发性白内障,苄达赖氨酸滴眼液
老年人急性呼吸窘迫综合征,盐酸肾上腺素注射液
梅克尔憩室,聚卡波非钙片
虹膜角膜内皮综合征,氯霉素滴眼液
蛛网膜下腔出血,尼莫地平片
单纯性紫癜,维生素C片
软骨肉瘤,甲氨蝶呤片
小儿慢性支气管炎,羧甲司坦片
老年人正常压力脑积水,七叶皂苷钠片
小儿牙本质生长不全综合征,人工牛黄甲硝唑胶囊
膀胱上内疝,十香暖脐膏
韦格纳肉芽肿性巩膜炎,复方硫酸新霉素滴眼液
着色真菌病,氟康唑颗粒
跟骨骨骺骨软骨病,小儿四维葡钙颗粒
眼弓蛔虫病,吡喹酮片
麦胶性肠病,藿香正气片
绝经与抑郁症,黄体酮胶囊
高血脂,非诺贝特片
膀胱湿热,诺氟沙星片
疱疹样天疱疮,泼尼松龙片
过敏性肺炎,乳酸左氧氟沙星片
深海恐惧症,盐酸帕罗西汀片
浅层点状角膜炎,重组人表皮生长因子衍生物滴眼液
多发性内分泌肿瘤综合征Ⅰ型,注射用顺铂
残窦综合征,复方猴头颗粒
先天自愈性朗格汉斯组织细胞增生症,氟尿嘧啶注射液
家族性地中海热,双氯芬酸钠肠溶片
肾盂肿瘤,血尿胶囊
甲亢合并妊娠,丙硫氧嘧啶片
暴露性角膜炎,妥布霉素地塞米松滴眼液
小儿发育性髋脱位,盐酸氨基葡萄糖胶囊
蓝氏贾第鞭毛虫病,吡喹酮片
三焦咳,小儿止咳糖浆
不孕不育,大黄蛰虫丸
煤炭工尘肺,汉防己甲素片
假痛风性关节炎,阿司匹林肠溶胶囊
腹膜后疝,十香暖脐膏
暴发性肝炎样综合征,二十五味松石丸
急性后部多灶性鳞状色素上皮病变,眼氨肽注射液
短暂性大脑缺血性发作,辛伐他汀片
关格,包醛氧淀粉胶囊
涎瘘,环酯红霉素片
胃溃疡性穿孔,奥美拉唑镁肠溶片
增龄性黄斑变性,杞菊地黄丸
胆囊胆固醇沉着症,非诺贝特片
空肠、回肠憩室,聚卡波非钙片
卡斯钦-贝克病,小儿四维葡钙颗粒
斑疹伤寒立克次体肺炎,头孢氨苄胶囊
遗传性凝血酶原缺乏,人凝血因子Ⅷ
原发性高脂蛋白血症与黄瘤增生病,非诺贝特片
小儿肺脓肿,阿莫西林克拉维酸钾(4:1)分散片
肠道革兰阴性杆菌脑膜炎,氟康唑胶囊
肥大性龈炎,丁硼乳膏
妊娠合并沙眼衣原体感染,红霉素肠溶片
银屑病性关节炎,萘丁美酮胶囊
腺性唇炎,复方甘菊利多卡因凝胶
肺炎衣原体肺炎,依托红霉素片
睡眠相位后移综合症,戊酸雌二醇片/雌二醇环丙孕酮片复合包装
鼻外伤,三七片
老年人溶血性贫血,维生素E软胶囊
增生性毛根鞘瘤,阿莫西林颗粒
足部骨折,独一味颗粒
慢性额窦炎,阿奇霉素片
阴沟肠杆菌感染,诺氟沙星胶囊
情感性心境障碍,奋乃静注射液
疤痕,积雪苷霜软膏
先天性纯红细胞再生障碍性贫血,再造生血片
脑血管病,长春胺缓释胶囊
Ⅰ型免疫母细胞性淋巴腺病,胸腺肽肠溶片
胃食管反流病,奥美拉唑肠溶胶囊
妊娠合并宫颈癌,消癌平胶囊
小儿龋病,西吡氯铵含漱液
阑尾寄生虫病,阿苯达唑片
小儿肺炎链球菌肺炎,肺力咳合剂
颅骨骨折,伤科接骨片
圆翳内障,调元大补二十五味汤散
胫骨平台骨折,止血镇痛胶囊
多胎,注射用过氧化碳酰胺
颅内低压性头痛,牛黄解毒丸
桡骨头骨折,骨肽片
胰腺癌,尿嘧啶替加氟片
鼻中隔血肿,生三七散
鼻血管瘤,注射用盐酸平阳霉素
儿童尖锐湿疣,鬼臼毒素酊
跟腱炎,双氯芬酸二乙胺凝胶
外伤性脑脓肿,甲硝唑维B6片
青春型精神分裂症,氯氮平口腔崩解片
阻塞性肺气肿,氨茶碱片
乳腺囊肿,乳核内消液
肾盂肿瘤,注射用盐酸吡柔比星
房室传导阻滞,硫酸阿托品片
化脓性鼻窦炎,阿奇霉素片
皮肤平滑肌瘤,氟尿嘧啶注射液
脊柱结核,利福喷丁胶囊
桡骨颈骨折,舒筋活血片
出血性输卵管炎,盐酸美他环素片
红眼病,牛黄解毒片
小儿柞蚕蛹性脑病综合征,盐酸金刚烷胺片
锁喉毒,阿奇霉素片
慢性支气管炎,喷托维林氯化铵糖浆
恶性血管内皮细胞瘤,注射用盐酸平阳霉素
单次发作抑郁症,盐酸帕罗西汀片
中心性渗出性脉络膜视网膜炎,毛冬青注射液
特发性尿钙增多症,呋塞米片
髋臼骨折,骨肽片
结节性血管炎,益脉康软胶囊
甲状腺功能减退性心肌病,甲状腺片
对苯二胺皮炎,无极膏
变应性皮肤血管炎,醋酸泼尼松片
小儿结膜吸吮线虫病,吡喹酮片
弥散性血管内凝血,藻酸双酯钠片
皮下裂头蚴病,阿苯达唑片
痴呆综合征,吡拉西坦片
脑血栓,曲克芦丁片
进行性骨干发育不良,乌苯美司胶囊
运动神经元疾病,巴氯芬片
