start,end
妊娠合并血栓性血小板减少性紫癜,鹅
外阴乳头状瘤,乌骨鸡
外阴神经纤维瘤,豆浆
产后风,腰果
巴德-吉亚利综合征,薇菜
小儿糖原贮积病Ⅱ型,青豆
麦胶性肠病,鸡心
骨外软骨肉瘤,白果（干）
老年人肺气肿,松子仁
眶底骨折,鸡蛋
脑膜炎球菌血症,鸡血
肾上腺皮质功能减退症,芝麻
舌炎,鸡心
小儿呼吸衰竭,核桃
恶性黑色素瘤,南瓜子仁
妊娠合并系统性红斑狼疮,赤砂糖
产后血虚热,鸡蛋
风湿性多肌痛,鸭肝
卵巢破裂,鸭肉
泪囊炎,鸡蛋黄
剥脱性皮炎,鹅肉
先天性厚甲症,鸽蛋
胆固醇脓胸,莲子
匐行性角膜溃疡,鸡肝
假性甲状旁腺功能减退症,白果（干）
肌肉萎缩,莲子
肺癌肝转移,油麦菜
韧带损伤,鸭蛋
主动脉瓣闭锁不全,绿豆
中性白(粒)细胞减少症,鸡蛋黄
多囊卵巢综合征,腰果
高脂血症,绿豆
肛乳头炎,白果（干）
惊恐症,花生
风湿性多肌痛,鸡蛋黄
阿片类药物中毒,栗子（熟）
喉息肉,玉米面（黄）
月经病,青豆
老年人肝性脑病,芝麻
急性呼吸窘迫综合征,鸡蛋
心性猝死综合征,鸭肝
脆甲症,鸭翅
婴儿脐疝,鸡蛋
小儿卵巢肿瘤,青豆
大网膜囊肿,白果（鲜）
疱疹样脓疱病,芝麻
胰腺囊肿,鹌鹑蛋
口咽部粘连,鸭翅
弥漫性食管壁内憩室,鸡血
结核性脓胸,南瓜子仁
前列腺增生,南瓜子仁
眼眶击出性骨折,白果（干）
巴顿骨折,鸭肝
纤维瘤病,鸭肝
慢性病贫血,鸭肝
鼻石,栗子（鲜）
咽结合膜热,鹅肉
急性血源性骨髓炎,白果（干）
结膜结核病,鸡肉
血毒,赤小豆
勒夫勒心内膜炎,葵花子仁
眼球突出,葵花子仁
鼻出血,栗子（鲜）
外阴基底细胞癌,杏仁
淋巴细胞脉络丛脑膜炎,鸭肉
盆腔炎症性不孕症,腰果
小儿多源性房性心动过速,绿豆
溃疡性肠炎,鸡肉
接触性皮炎,鸡蛋
慢性缩窄性心包炎,鸭肝
血液病,鸡心
成人斯蒂尔病,核桃
埃可病毒疹,青豆
脊柱裂,鸭肝
镇静、安定、催眠药中毒,葵花子仁
神经纤维瘤,莲子
单纯性寰枢椎脱位,蜂蜜
门静脉高压性胃病,鸡血
胆囊管综合征,腰果
骨坏死,鸡肝
持续性输卵管妊娠,核桃
地图舌,莲子
小儿动脉肝脏发育异常综合征,鹌鹑蛋
结核性腹膜炎,葵花子仁
扁桃体周围脓肿,葵花子仁
包皮阴茎头炎,赤小豆
卵巢交界性肿瘤,葵花子仁
小儿其他沙门菌感染,黄豆粉
珍珠丘疹,白果（干）
牙齿感觉过敏症,乌骨鸡
脑膜炎,腰果
牛痘,鸡蛋
小儿哮喘性肌萎缩综合征,鸡心
结、直肠黑变病,栗子（熟）
气秘,腰果
小儿金黄色葡萄球菌肺炎,栗子（熟）
先天性鼻咽部狭窄及闭锁,鸡肉
胆道癌,鸭肝
腹水,芝麻
脑血栓形成,莲子
衣原体肺炎,南瓜子仁
先天性尺桡骨性连接,鸡蛋清
腮腺隙感染,鸭翅
溃疡性结肠炎性关节炎,莲子
肺纤维化,南瓜子仁
成人硬肿症,鸭翅
痱,芝麻
Bazin硬红斑,白果（鲜）
牙折,乌骨鸡
癣菌疹,南瓜子仁
骶尾部畸胎瘤,鸡蛋
酒精性弱视,芝麻
葡萄状肉瘤,腰果
彼得异常,核桃
百草枯中毒,薇菜
充血性脾肿大,鸡蛋清
多发梗塞性痴呆,南瓜子仁
膀胱囊肿,鸭梨
韧带损伤,鸡蛋
小儿神经纤维瘤病,核桃
淋巴病,鹅肉
巴尔通体病,葵花子仁
紫癜,芝麻
臀肌挛缩症,南瓜子仁
灼痛,芝麻
跗骨与周围关节结核,黑豆
急性气管－支气管炎,白扁豆
支气管病,青豆
血色病,鸡肉
先天性环状束带,鸽蛋
寒性荨麻疹,小米
小儿α1-抗胰蛋白酶缺乏症,薇菜
抽动症,松子（炒）
气虚眩晕,鸭蛋
神经性肠梗阻综合症,鹿肉
结核性膀胱挛缩,白果（干）
风湿病,芝麻叶
癔症,莲子
单纯性外阴炎,腰果
小儿乳糜泻,花生
眶内海绵状血管瘤,芝麻
韧带炎,杏仁
妊娠呕吐,葵花子仁
急性心力衰竭,莲子
内脏血吸虫炎,鸡血
人蠕形螨病,鸡肉
桡骨颈骨折,葵花子仁
小儿颅脑损伤,黄豆粉
前庭大腺癌,鹅
儿童学习能力障碍,鸡蛋
出血性脑卒中,鸭肝
妊娠合并心室间隔缺损,赤砂糖
川崎病,鹿肉
平底足,赤砂糖
包皮阴茎头炎,黄豆粉
睾丸鞘膜积液,芝麻
急性胃炎,鸡肉
风湿性二尖瓣狭窄,栗子（熟）
血管炎,腰果
直肠闭锁,鸡肝
胰腺瘘,白果（干）
蜈蚣蜇伤,腰果
老年人慢性肾盂肾炎,鸡内金
小儿先天性胆总管囊肿,花生
扁桃体周围脓肿,鸭翅
小儿片吸虫病,花生
单发性骨软骨瘤,腰果
甲真菌病,鸡蛋
胆管癌,鹿肉
无功能垂体腺瘤,鹌鹑蛋
多动症,芝麻叶
颅骨裂和有关畸形,腰果
黄斑囊样水肿,莲子
溃疡病急性穿孔,鸡肉
盆腔炎,松子仁
弹响肩胛,白果（鲜）
口周皮炎,绿豆
维生素D缺乏病,腰果
心脾两虚,鸭蛋
小儿肠吸收不良综合征,鸡蛋
发热伴血小板减少综合征,生菜
先天性仰趾外翻足,南瓜子仁
蛋白质缺乏症,牛肉(肥瘦)
左心房心律,薇菜
无菌性肋软骨炎,豆浆
便秘,南瓜子仁
纹状体黑质变性,黑豆
老年人心力衰竭,莲子
胸廓畸形,荸荠粉
肩关节不稳定,黑豆
胆道癌,鸡腿
暴痢,鸡蛋
Poncet综合征,鸡血
慢性喉炎,鸡肉
低血压,鸭肝
颈腰综合征,葵花子仁
一氧化碳中毒后迟发性脑病,青豆
气虚血瘀证,萝卜
高血压性脑出血,白果（干）
淋巴管平滑肌瘤,鹅肉
远视眼,鸡蛋
小儿屏气发作,核桃
难治性癫痫,鸡蛋
变形杆菌食物中毒,栗子（熟）
放射病,鸭翅
小儿急性阑尾炎,白果（鲜）
手足癣,黄豆粉
骨筋膜室综合症,鸭蛋
弥漫性特发性骨肥厚,乌骨鸡
胰腺脓肿,鸡肉
腘动脉破裂,莲子
结核性阴道炎,白扁豆
胃粘膜脱垂症,鸡肝
缺血性心肌病,莲子
妊娠合并类风湿关节炎,鹅
晶状体溶解性青光眼,白果（干）
牙结石,鸡蛋
家族性红细胞增多症,赤小豆
食管肉瘤,核桃
腮腺隙感染,鸡肉
结肠类癌,黑豆
溢泪症,芝麻
纤维毛囊瘤,鸽蛋
泌尿生殖系支原体感染,鸽蛋
阴茎癌,腰果
DF-2败血症的皮肤表现,鸭翅
假痛风性关节炎,南瓜子仁
干燥性角结膜炎,杏仁
大肠息肉,葵花子仁
重症肌无力危象,葵花子仁
营养不良性肝硬化,腰果
肺气肿,杏仁
念珠龟头炎,鸡蛋
急性中毒性脑炎,松子仁
性病性淋巴肉芽肿,南瓜子仁
功能性消化不良,鸡心
夜间哮喘,鸡肉
纤维肌痛综合征,鸡蛋
小儿坏死性龈口炎,鸡蛋黄
关节痛,鹅肉
甲醇中毒,鸡心
急性腹泻,冬瓜
肺炎链球菌败血症,蜂蜜
肾病综合征,芝麻
副溶血性弧菌食物中毒,鹿肉
类圆线虫病,葵花子仁
胎膜早破,鸡蛋
早孕反应,鸡蛋
药物导致的肺部疾病,松子仁
脑室炎,葵花子仁
结肠过敏症,杏仁
小儿铅中毒,南瓜子仁
股神经干性痛,芝麻
耳疮,鸡肉
先天性白血病,芝麻
手湿疹,鸭肝
人为性皮炎,鸡肉
浓缩胆汁综合征,鹿肉
小儿血小板无力症,鸭肉
咽囊炎,绿豆
阿根廷出血热,鸭肝
马拉色菌病,薇菜
儿童期情绪障碍,青豆
继发性肾上腺功能不足,鹅肉
桡骨远端骨折,鹌鹑蛋
腹腔脓肿,鸡心
颈型颈椎病,白果（干）
小儿心肌炎,鸡蛋
产后血虚热,鸭蛋
结肠粪性穿孔,鸡心
中间葡萄膜炎,腰果
叶酸缺乏神经病,青豆
手湿疹,鸭肉
成人腹股沟斜疝,鸭翅
胃泌素瘤,葵花子仁
腺病毒性肺炎,鸡蛋
子宫肌瘤,南瓜子仁
先天性肾上腺皮质增生症,鹌鹑蛋
小儿变形性肌张力障碍,腰果
子痫,芝麻
恐怖症,鸡肝
肺癌骨转移,猪肉(肥瘦)
流感嗜血杆菌肺炎,鸡内金
肾石症,鸭肉
老年人脂肪肝,白果（鲜）
小肠炎,香菜
暴痢,鸭蛋
酚类中毒,葵花子仁
匐行性角膜溃疡,鸭肝
卵巢破裂,鸡肉
羊水过多,鹿肉
空肠弯曲菌肠炎,菠萝
急性颈椎间盘突出症,白果（干）
手足皲裂,鸡蛋
淋巴管平滑肌瘤,鸡腿
类风湿性关节炎的肾损害,莲子
原发性血小板增多症,鸡蛋
半乳糖血症,栗子（熟）
先天性颅锁骨发育不全,葵花子仁
腕舟状骨骨折,乌骨鸡
埃及血吸虫病,葵花子仁
酒精性脑萎缩,鸭肝
急性假膜型念珠菌口炎,牛奶
膈先天性缺损,葵花子仁
毛囊皮脂腺囊性错构瘤,鸡血
尿路真菌感染,鸡心
外伤性癫痫,鸭肝
胆囊息肉样病变,南瓜子仁
老年人骨关节炎,鸡腿
妊娠合并风湿性心脏病,赤砂糖
眶蜂窝织炎,黑芝麻
过敏性急性小管间质性肾炎,黑豆
乳头溢液,赤小豆
高弓足,鸡蛋
小舞蹈病,葵花子仁
阳虚,鸭蛋
周期性动眼神经麻痹,豆浆
常染色体隐性遗传性脑动脉病伴白质脑病,鸭蛋
花翳自陷,鸡肉
鞭虫病,鹿肉
旅行者腹泻,青豆
寻常性鱼鳞病,鸭蛋
小儿脑挫裂伤,核桃
青春期功能失调性子宫出血病,鹅
肺大泡,鸭肉
阳痿,乌骨鸡
老年性耳聋,南瓜子仁
维生素E缺乏病,鹅肉
寰枢关节脱位,腰果
多发脑梗塞性精神障碍,栗子（熟）
翼状胬肉,绿豆
腰椎退变性小关节损伤性关节炎,芝麻
中毒性肾病,松子仁
尿道黏膜脱垂,鸭肝
玻璃体寄生虫病,白果（干）
结节性红斑,芝麻
惊风,鸡心
颞叶肿瘤,南瓜子仁
隐翅虫皮炎,鸭肉
淹溺,鸡蛋
妊娠合并获得性免疫缺陷综合征,核桃
慢性呼吸衰竭,黑豆
变异型心绞痛,鸭翅
二期梅毒,芝麻
埃博拉病毒病,鸡蛋
睑外翻,葵花子仁
小儿药物性肾损害,鸽蛋
萎缩性鼻炎,鸡肉
肺疝,芝麻
阴道嗜血杆菌性阴道炎,鸡蛋
阑尾炎,鸡心
玻璃体寄生虫病,松子仁
纤维肌痛综合症,松子仁
恶寒发热,鸡肉
阿米巴痢疾,黑豆
职业病,鸡蛋
肾细胞癌,腰果
氟骨症,鸭翅
肉痉,芝麻
牛痘,鸡血
活动盲肠综合征,鸡心
喉炎,鸭肉
老年人大肠肿瘤,莲子
腹痛,鹿肉
免疫缺陷性肺炎,黑豆
原发性肝内硬化综合征,鸭蛋
间质性肾炎,花生
散发性脑炎伴发的精神障碍,花生
呼吸性碱中毒,葵花子仁
近端(Ⅱ型)肾小管性酸中毒,鸡肉
血管运动性鼻炎,栗子（熟）
卡氏肺囊虫肺炎,栗子（熟）
筋骨懈堕,鸭蛋
出血性脑卒中,鸡腿
分水岭区脑梗死,核桃
先天性支气管肺囊肿,鸡肉
胃柿石,豆腐
小袋纤毛虫病,鸽蛋
小儿病毒感染性口炎,腰果
产后泌尿道感染,核桃
气虚眩晕,鸡蛋
皮下脂肪瘤,绿豆芽
小儿肾性贫血,芝麻
子宫恶性肿瘤,鸡肉
小儿脑挫裂伤,南瓜子仁
结核病,芝麻
汞皮炎,莲子
闭经溢乳综合征,鸡肉
淋巴管平滑肌瘤,鸭肝
眶下间隙感染,芝麻
外源性过敏性肺泡炎,南瓜子仁
汗证,鸭蛋
睾丸畸形,芝麻
下腰椎不稳症,腰果
视网膜色素上皮炎,葵花子仁
骨囊肿,鸭肉
结核性脓胸,芝麻
偏头痛,莲子
甲状腺微小癌,莲子
多发梗塞性痴呆,鸡肝
变形杆菌肺炎,黑芝麻
慢性脓胸,葵花子仁
弥漫性特发性骨肥厚,核桃
淋巴结-胆道综合征,葵花子仁
裂沟舌,葵花子仁
肠系膜上动脉栓塞,腰果
红细胞生成性卟啉病,青豆
前列腺结石,鸡蛋
多发性内分泌肿瘤综合征Ⅰ型,芝麻
空调病,青豆
慢性喉炎,鸭翅
先天性结肠狭窄和闭锁,莲子
创伤性膈疝,鸡蛋
咯血,燕窝
第四脑室肿瘤,鹌鹑蛋
潜伏梅毒,青豆
肌膜炎,豆腐
软骨瘤,鸽蛋
出血败血性巴斯德菌感染,鸡肉
感染性腹主动脉瘤,白果（鲜）
低眼压性青光眼,鸡蛋黄
秃顶,生菜
原发性肝癌,青豆
错构瘤,松子仁
闭孔疝,松子（炒）
婴幼儿腹泻,白果（干）
视网膜炎,芝麻
腺泡状软组织肉瘤,葵花子仁
干燥性角结膜炎,鸡蛋黄
小儿膀胱-输尿管反流综合征,鸽蛋
创伤性肩关节后脱位,莲子
小儿支气管炎,鸡肝
绝经与心血管疾病,杏仁
脑囊肿,小白菜
骨血管内皮细胞瘤,莲子
恶性雀斑样痣,葵花子（生）
淋巴细胞减少症,鸭血(白鸭)
胃肠型食物中毒,葵花子仁
粒性白细胞缺乏性咽峡炎,鸭翅
眼睑带状疱疹,葵花子仁
应激性溃疡,南瓜子仁
胸、腰椎爆裂骨折,泥胡菜
先天性巨结肠,鸡蛋
腹股沟滑动性疝,鸡心
内脏血吸虫炎,鸽蛋
淋菌性肛门直肠炎,葵花子仁
神经鞘瘤,莲子
窦性停搏,鸡蛋
精索恶性肿瘤,青豆
湿疹,鹿肉
阿米巴痢疾,花生
视网膜色素变性,芝麻
嵌顿性腹股沟斜疝,鸽蛋
口咽部粘连,鸡肉
甲状腺激素抵抗综合征,莲子
上矢状窦血栓性静脉炎,西瓜子仁
胃肠疾病,猪肉(瘦)
急性肾小球肾炎,鸡蛋
湿热病,鹌鹑蛋
输尿管异位开口,鸭肝
先天性肝内胆管囊状扩张症,鸽蛋
急性右侧心力衰竭,芝麻
主动脉瓣闭锁不全,豆浆
慢性呼吸衰竭,花生
喉痹,鸡肉
吸入性损伤,栗子（熟）
老年人骨关节炎,鸡肉
小儿传染性单核细胞增多症,葵花子仁
急性非特异性睾丸炎,葵花子仁
先天性髋关节外展挛缩和骨盆倾斜,鸡肉
萎缩性鼻炎,鸭翅
枕骨大孔脑膜瘤,青豆
小儿尿崩症,南瓜子仁
小肠炎,圆白菜
疱疹样皮炎,鸡血
声带息肉,豆浆
肥大性骨关节病,核桃
粘连性肠梗阻,栗子（熟）
骨神经鞘瘤,腰果
氟骨症,鸡肉
输尿管异位开口,鸭肉
下颌后缩,芝麻
咽部结核,南瓜子仁
直肠膨出,杏仁
真菌过敏症,芝麻
创伤性气管及主支气管损伤,芝麻
结肠血管扩张症,绿豆
卵巢功能缺如综合征,鸡内金
残窦综合征,鸡蛋
脑脓肿,芝麻
小儿热带嗜酸性粒细胞增多症,鸡蛋黄
过敏性急性小管间质性肾炎,赤小豆
咽喉部外伤,腰果
克罗恩病,鸡心
颧骨骨折,鹌鹑蛋
肋间神经痛,腰果
缺血性结肠炎,鸡心
颅内动脉瘤,白果（干）
后葡萄膜炎,花生
皮肤疣,绿豆芽
不稳定血红蛋白病,鸭翅
小儿肠系膜淋巴结结核,腰果
小儿肺隔离症,鸭翅
老年期抑郁障碍,冬瓜
经行舌麻,腰果
膈先天性缺损,鸡心
肥厚型心肌病,南瓜子仁
涎腺囊肿,鹅肉
急喉风,鸡肉
小儿风湿热,鸭肝
先天性支气管囊肿,鸡蛋
小儿变应性亚败血症综合征,腰果
手癣,芝麻
小儿α1-抗胰蛋白酶缺乏症,鸡蛋
气虚血瘀证,牛肉（瘦）
小儿尿道下裂,蜂蜜
急性硬脑膜下血肿,青豆
老年斑,南瓜子仁
小袋纤毛虫病,薇菜
直肠子宫内膜异位症,莲子
小儿肥胖性生殖无能综合征,芝麻
外阴包涵囊肿,牛奶
颌骨骨折,南瓜子仁
神经系统的放射性损伤,葵花子仁
前列腺增生,芝麻
小儿女性性早熟,绿豆
钱币状掌跖角化病,鸡蛋
链球菌感染后的急性肾小球肾炎,核桃
混合瘤,薇菜
煤炭工尘肺,核桃
嗜酸性粒细胞白血病,芝麻
先天性主动脉瓣上狭窄,南瓜子仁
输卵管结核,鸡蛋
高血压眼病,鸡肝
小儿药物性皮炎,腰果
眶底骨折,鸽蛋
手指屈肌腱鞘炎,花生
纵隔肿瘤,鸭蛋
妊娠合并白血病,鸡肉
出血性脑卒中,鸡肉
小儿心房扑动,西瓜子仁
膈肌麻痹,腰果
出血败血性巴斯德菌感染,鸭翅
外伤性癫痫,葵花子仁
老年急性动脉栓塞,芝麻
耻骨炎,核桃
眼烧伤,南瓜子仁
粒性白细胞缺乏性咽峡炎,鸡肉
弥漫性掌跖角化病,栗子（鲜）
军团病,栗子（熟）
阳虚,鸡蛋
青春期功能失调性子宫出血,鹌鹑蛋
淋病,莲子
疑病症,鸡心
多发性内分泌腺瘤Ⅱ型,青豆
小儿急性髓样白血病,黄豆粉
系统性红斑狼疮所致脊髓病,腰果
消化道溃疡,腰果
上颌窦恶性肿瘤,薇菜
小儿传染性单核细胞增多症,鸡蛋
肠粘连,鸡蛋
妊娠期糖尿病,鸡蛋
特发性肺纤维化,南瓜子仁
抑郁症,鸡心
筋痹,鸡肉
婴幼儿腹泻,核桃
肝囊肿,葵花子仁
混合性结缔组织病,鸡蛋
消化系统疾病伴发的精神障碍,鸡蛋清
腹腔妊娠,荸荠粉
胶样粟丘疹,花生
胆总管结石,鸡肉
限制型心肌病,鹿肉
其他沙门菌感染,鹅
甲状腺功能亢进性肝病,核桃
溃疡病穿孔,南瓜子仁
颅内畸胎瘤,南瓜子仁
肛瘘,南瓜子仁
经行头痛,鸡心
先天性肿瘤,鸭肝
职业病,鸭蛋
暴发性痤疮,青豆
肱骨外髁颈骨折,鸡蛋
妊娠合并甲状腺功能亢进,鹅
恶性组织细胞病,南瓜子仁
趾间神经痛,鸽蛋
叶酸缺乏神经病,乌骨鸡
盘状红斑狼疮,葵花子仁
非细菌性前列腺炎,绿豆
颅骨巨细胞瘤,腰果
纤维瘤病,西瓜子仁
手部肌腱损伤,鸡蛋
冠状动脉粥样硬化性心脏病,芝麻
老年人感染性休克,葵花子仁
窦性心动过速,南瓜子仁
闭经溢乳综合征,鸭翅
摩根菌肺炎,鹌鹑蛋
低血压,鸡肉
乳腺囊性增生病,葵花子仁
口腔粘膜黑棘皮病,鸡蛋
耳源性脑膜炎,鸭翅
外阴假上皮瘤样增生,杏仁
骨质增生,鸡肝
年龄相关性白内障,芝麻
放射性皮炎,芝麻
乳房猪囊尾蚴病,南瓜子仁
胞内分枝杆菌感染,乌骨鸡
拇指再造,南瓜子仁
纵隔肿瘤,鸡蛋
药物过敏性口炎,腰果
心室内传导阻滞,鹿肉
少年儿童葡萄膜炎,芝麻
布氏杆菌红斑,核桃
老年人上消化道出血,花生
融合性网状乳头瘤病,南瓜子仁
先天性支气管囊肿,鸽蛋
老年人胸腔积液与胸膜炎,鸡肉
血管脂肪瘤,芝麻
革兰阳性球菌和革兰阴性杆菌性巩膜炎,芝麻
基底细胞腺瘤,鹅肉
酒精中毒性肌病,南瓜子仁
口腔颌面部软组织损伤,桃仁
小儿颅咽管瘤,青豆
乳汁吸入性肺炎,小米面
阴道嗜血杆菌性阴道炎,鸡肉
内分泌性肌病,鹌鹑蛋
热哮,鸭蛋
鼻窦炎,芝麻
暴发性紫癜,莲子
青霉病,莲子
小儿血清病,腰果
原发性下肢深静脉瓣膜关闭不全,鸡肉
输卵管妊娠,葵花子仁
性病,鹅肉
先天性纯红细胞再生障碍性贫血,腰果
先天性全丙种球蛋白低下血症,葵花子仁
脑震荡,青豆
其他弧菌感染,鹌鹑蛋
高睾酮血症,荸荠粉
阴茎折断,芝麻
弥漫性外耳道炎,鸡蛋
趾间神经痛,鸡蛋
镍及其化合物引起的皮肤病,莲子
硼酸中毒,栗子（熟）
巴顿骨折,鸡蛋
妊娠热病,鸡肉
心房心肌梗死,核桃
流行性角结膜炎,杏仁
痉挛性肠梗阻,白果（干）
慢性单纯性咽炎,鸡肉
血清性荨麻疹,苹果
难治性癫痫,鸭肝
办公室综合症,鸡心
妊娠合并肺栓塞,核桃
布氏菌肺炎,莲子
小儿慢性胰腺炎,赤小豆
良性高血压性小动脉性肾硬化,葵花子仁
尿路真菌感染,松子（炒）
门静脉血栓形成,薇菜
毛状白斑,鸡血
色素性痒疹,芝麻
对乙酰氨基酚中毒,鸡肝
I型糖尿病,芝麻
前庭功能紊乱,小米
酒精性肝病,松子（炒）
湿热病,鸭蛋
腰椎病,鸭蛋
静脉曲张综合征,芝麻
迟发性运动障碍,莲子
异染性脑白质营养不良,鸡肉
内热,腰果
隐斜视,葵花子仁
妊娠合并梅毒,鸡心
憩室病,腰果
小儿急性胆囊炎,南瓜子仁
肺损伤,鸡腿
慢性硬脑膜外血肿,鸭肝
股后肌劳损,葵花子仁
急性淋巴细胞性白血病,鹿肉
动脉硬化性闭塞症,鸭肝
肱骨髁间骨折,鸽蛋
产褥感染,鸭蛋
眼眶假瘤,芝麻
门脉高压性肠病,芝麻
肠扭转综合征,鸡蛋黄
表皮内嗜中性IgA皮肤病,花生仁（炒）
脑血栓,核桃
性病性淋巴肉芽肿,芝麻
高血压危象,莲子
软骨肉瘤,杏仁
腺病毒性肺炎,鸽蛋
常现丝虫病,黑芝麻
卵巢纤维瘤,薇菜
急喉风,鸭蛋
葡萄胎,松子仁
阿米巴性宫颈炎,核桃
妊娠合并皮质醇增多症,赤砂糖
脑血管病,核桃
急性感染性心内膜炎,栗子（熟）
桡骨远端骨骺分离,芝麻
鼻恶性肉芽肿,芝麻
吸入性肺炎,鸭肉
漆所致皮肤病,鹌鹑蛋
铬及其化合物引起的皮肤病,松子仁
高胡萝卜素血症,绿豆
激素性股骨头坏死,黑豆
酒精性肝硬化,南瓜子仁
急性酒中毒,南瓜子仁
肾上腺髓质功能亢进,葵花子仁
头皮及颅骨烧伤,杏仁
髋关节前脱位,松子仁
胆结石,鸡肝
房性逸搏和房性逸搏心律,鸡心
股动脉瘤,核桃
乳头状囊腺瘤,葵花子仁
梅克尔憩室,核桃
腹部创伤,鸡蛋
脚气,松子（炒）
顶叶肿瘤,鸭肝
子宫平滑肌肉瘤,红葡萄酒
寻常性鱼鳞病,鸡蛋
感染性心内膜炎,松子仁
胚胎遗留性囊肿,牛奶
面红和面红恐惧症,核桃
心脏瓣膜关闭不全,小米
急性出血性坏死性小肠炎,鸡肝
咽部机械性创伤,白果（干）
喉痹,鸭蛋
微病毒B19感染性风湿病,芝麻
阑尾寄生虫病,栗子（熟）
鼻结核,西兰花
失血性休克,白果（干）
病理性近视,白果（干）
沙门氏菌属食物中毒,葵花子仁
气管支气管异物,鸭肝
肠粘连,鹿肉
淋巴病,鸡肉
横膈下结肠嵌入综合征,鸡心
肝脾湿热,丝瓜
下尺桡关节脱位,鹌鹑蛋
小儿β地中海贫血,鸡肉
全身性念珠菌病,鸡腿
先天性耳聋,鳕鱼
肺损伤,鸭肝
肾前性肾功能衰竭,南瓜子仁
小儿慢性胰腺炎,黄豆粉
多腺体缺陷综合征,鹿肉
跟骨骨髓炎,葵花子仁
小儿蛋白质-能量营养不良,鸡蛋
鼻部穿通性毛囊炎,核桃
蜘蛛咬伤,鸡肉
鸡眼,葵花子仁
丹毒,豆浆
斑疹伤寒,鸡腿
变形杆菌食物中毒,鸡蛋
脓肿,鹿肉
寄生虫性尿路感染,花生
网膜扭转,鸡肉
老年人肝硬化,鸡蛋
十二指肠先天性狭窄,栗子（熟）
孢子丝菌病,葵花子仁
先天性环状束带,鸡蛋
舌下神经损伤,莲子
颅后窝室管膜瘤,芝麻
跖骨头骨软骨病,芝麻
输入袢综合征,鹿肉
肛门尖锐湿疣,鹅肉
肺损伤,鸭肉
宫颈炎,鹅肉
冲动型人格障碍,白果（干）
缺血性心肌病,杏仁
纤维毛囊瘤,鸡蛋
小儿阵发性室上性心动过速,鸡肉
口腔粘膜黑棘皮病,鸭蛋
小儿良性先天性肌弛缓综合征,黄豆粉
腘动脉损伤,鸡肝
胆道运动功能障碍,鸡肉
老年人甲状腺癌,鳕鱼
先天性全丙种球蛋白低下血症,豆腐
涎瘘,鹿肉
硬斑,鸡心
过敏性湿疹,胡萝卜
胎膜早破,鸭肉
外阴-阴道-牙龈综合征,南瓜子仁
丝虫病,南瓜子仁
淋巴管平滑肌瘤,鸡肉
肠痉挛,鸡肉
创伤性膈疝,鸡蛋黄
食管瘢痕性狭窄,鸡心
剥脱性皮炎,鸡肉
急性丙肝,豆腐
急喉风,鸡蛋
腘动脉损伤,鸡肉
肠痉挛,鸡肝
胎膜早破,鸭肝
肩胛颈及肩胛盂骨折,黑豆
间充质软骨肉瘤,芝麻
安卡性肾炎,丝瓜
细菌协同性坏疽,鸭肉
乳头皲裂,核桃
老年人支原体肺炎,鸡内金
痉病,鸡心
外阴癌,鸡蛋黄
晕厥,莲子
化妆品皮炎,花生
主动脉瓣闭锁不全,芝麻
汗证,鸡蛋
小儿色素失调症,花生
不动杆菌肺炎,莲子
Chance骨折,莲子
乳腺叶状囊肉瘤,鹌鹑蛋
巧克力囊肿,核桃
甲型H1N1流感,鸭血(白鸭)
十二指肠先天性缺如、闭锁和狭窄,鹿肉
急性粒细胞缺乏,葵花子仁
产后甲状腺炎,腰果
闭经,芝麻
脂溢性脱发,豆腐
面肌瘫痪,莲子
小儿尿路感染,芝麻
不安腿综合征,核桃
顶叶肿瘤,鸡肉
肾上腺性征异常症,葵花子仁
妊娠合并白血病,鸡蛋
脉络丛乳头状瘤,鸡内金
小儿埃可及柯萨奇病毒感染,鸡肉
痛风,白扁豆
Machado-Joseph病,薇菜
纤维肌痛综合征,鸽蛋
眼部带状疱疹,鸡肝
结石性胆囊炎,鸭肉
甲状腺乳头癌,豆腐
自发性食管破裂,白果（干）
系统性红斑狼疮性巩膜炎,鸭翅
西方马型脑炎,腰果
内脏利什曼病,鸽蛋
浆细胞白血病,莲子
乳房纤维腺瘤,葵花子仁
窦性心动过缓,莲子
毛状白斑,薇菜
肾及输尿管重复畸形,鸡蛋
暴泻,鸡肉
视网膜色素上皮炎,栗子（鲜）
喉痹,鸡蛋
神经系统先天性疾病,赤砂糖
痉挛性脑瘫,葵花子仁
前列腺肉瘤,鹅
圆锥角膜,葵花子仁
鼻/鼻型T/NK细胞淋巴瘤,鸭血(白鸭)
舌癌,南瓜子仁
气压创伤性中耳炎,葵花子仁
胰腺假性囊肿,莲子
门静脉血栓形成,鸡血
残胃平滑肌肉瘤,核桃
肾细胞癌,乌龟
外阴上皮样肉瘤,葵花子仁
急性肾功能衰竭,花生
急性动脉栓塞,葵花子仁
甲状腺功能减退,鹅肉
麻痹性臂丛神经炎,鸭肉
开放性气胸,花生
先天性梅毒,芝麻
轮状病毒所致胃肠炎,鸡心
过敏性紫癜,鹿肉
卵巢癌,杏仁
涎腺囊肿,鸡蛋
维生素B6依赖综合征,葵花子仁
特发性嗜酸性粒细胞增多综合征,鸭肉
急性糜烂性胃炎,鸡蛋
老年人慢性肾功能衰竭,鹅肉
